fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.754958444E-14 1.000000000E+20 1.203548138E+00 4.701346858E-15 4.672398371E-04 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.427808208E-14 1.000000000E+20 1.207407497E+00 4.647182240E-15 5.699192976E-04 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.776285796E-14 1.000000000E+20 1.206385432E+00 1.474006137E-14 5.403011683E-04 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.451209229E-14 1.000000000E+20 1.207660478E+00 1.468672755E-14 5.778676412E-04 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 6.794789443E-14 1.000000000E+20 1.206953117E+00 2.160142258E-14 5.567987086E-04 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 6.471073602E-14 1.000000000E+20 1.207829735E+00 2.154841568E-14 5.832665893E-04 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.379783825E-13 1.000000000E+20 1.208004810E+00 4.641166009E-14 5.893712020E-04 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.347878443E-13 1.000000000E+20 1.208418814E+00 4.635962117E-14 6.025663896E-04 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.802461320E-13 1.000000000E+20 1.210345909E+00 1.459574080E-13 6.716654862E-04 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.772107039E-13 1.000000000E+20 1.210483023E+00 1.459084971E-13 6.767049021E-04 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.176734281E-13 1.000000000E+20 1.211578947E+00 2.136573598E-13 7.205319142E-04 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.147212254E-13 1.000000000E+20 1.211675243E+00 2.136102189E-13 7.243515188E-04 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.142219698E-12 1.000000000E+20 1.217238901E+00 6.686207143E-13 9.964962770E-04 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.139589005E-12 1.000000000E+20 1.217276182E+00 6.685818224E-13 9.985226682E-04 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.739951138E-12 1.000000000E+20 1.222624445E+00 1.430977197E-12 1.337906369E-03 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.737524541E-12 1.000000000E+20 1.222647383E+00 1.430946849E-12 1.339462126E-03 
