fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.366589765E-15 1.000000000E+20 1.186804057E+00 2.332328116E-15 4.668044013E-03 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.564609778E-15 1.000000000E+20 1.189114895E+00 2.317842107E-15 5.391365465E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.515295616E-14 1.000000000E+20 1.188495767E+00 7.342479648E-15 5.170890649E-03 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.435302696E-14 1.000000000E+20 1.189262603E+00 7.328128689E-15 5.424312821E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.538949639E-14 1.000000000E+20 1.189478549E+00 2.317207581E-14 5.440337657E-03 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.459515518E-14 1.000000000E+20 1.189736560E+00 2.315823381E-14 5.524773207E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.344859105E-13 1.000000000E+20 1.190930123E+00 7.311169563E-14 5.811025899E-03 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.337079006E-13 1.000000000E+20 1.191014397E+00 7.309808627E-14 5.840293486E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.656960933E-13 1.000000000E+20 1.194081944E+00 2.301756967E-13 6.739349524E-03 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.649586253E-13 1.000000000E+20 1.194111421E+00 2.301629219E-13 6.750962472E-03 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.294718407E-13 1.000000000E+20 1.199810823E+00 7.228028317E-13 9.042268800E-03 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.288049679E-13 1.000000000E+20 1.199823286E+00 7.227921297E-13 9.048193238E-03 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.536021795E-12 1.000000000E+20 1.208297571E+00 2.272828867E-12 1.367857129E-02 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.535424530E-12 1.000000000E+20 1.208304456E+00 2.272822910E-12 1.368246777E-02 
