fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.395058283E-13 1.000000000E+20 1.186298081E+00 2.161069922E-14 4.934027343E-04 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.675687354E-13 1.000000000E+20 1.198848183E+00 2.039422679E-14 7.299666377E-04 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.169963549E-13 1.000000000E+20 1.190285367E+00 3.112531664E-14 5.539994256E-04 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.451694514E-13 1.000000000E+20 1.199044445E+00 2.991960370E-14 7.330814698E-04 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.298401040E-13 1.000000000E+20 1.193254633E+00 4.508044794E-14 6.051869685E-04 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.581781053E-13 1.000000000E+20 1.199328786E+00 4.388399344E-14 7.376573771E-04 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.935804731E-13 1.000000000E+20 1.195544160E+00 6.553267267E-14 6.479885758E-04 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.221602755E-13 1.000000000E+20 1.199738395E+00 6.434522131E-14 7.443833390E-04 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.299502902E-13 1.000000000E+20 1.197434861E+00 9.548132790E-14 6.848056477E-04 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.588798860E-13 1.000000000E+20 1.200323496E+00 9.430380112E-14 7.542679622E-04 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.168657881E-12 1.000000000E+20 1.199162142E+00 1.392896525E-13 7.188913465E-04 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.098087275E-12 1.000000000E+20 1.201149348E+00 1.381241659E-13 7.687856582E-04 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.648993055E-12 1.000000000E+20 1.200928353E+00 2.032861096E-13 7.541087263E-04 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.579126236E-12 1.000000000E+20 1.202295618E+00 2.021360423E-13 7.900664840E-04 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.320460281E-12 1.000000000E+20 1.202908434E+00 2.966203223E-13 7.949524698E-04 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.251565762E-12 1.000000000E+20 1.203850512E+00 2.954903650E-13 8.211290012E-04 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.241148560E-12 1.000000000E+20 1.205245333E+00 4.324833917E-13 8.467264337E-04 
