N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 330 1.800E-4 1.013833246E+00 1.015680758E+00
1.468000E+10 1.778E+15 330 1.800E-4 1.014343730E+00 1.015654297E+00
2.154000E+10 1.778E+15 330 1.800E-4 1.014697704E+00 1.015615982E+00
3.162000E+10 1.778E+15 330 1.800E-4 1.014923280E+00 1.015560856E+00
4.642000E+10 1.778E+15 330 1.800E-4 1.015042569E+00 1.015482283E+00
6.813000E+10 1.778E+15 330 1.800E-4 1.015070096E+00 1.015371840E+00
1.000000E+11 1.778E+15 330 1.800E-4 1.015013480E+00 1.015219767E+00
1.468000E+11 1.778E+15 330 1.800E-4 1.014876095E+00 1.015016738E+00
2.154000E+11 1.778E+15 330 1.800E-4 1.014662349E+00 1.014758097E+00
3.162000E+11 1.778E+15 330 1.800E-4 1.014386725E+00 1.014451950E+00
4.642000E+11 1.778E+15 330 1.800E-4 1.014087004E+00 1.014131643E+00
6.813000E+11 1.778E+15 330 1.800E-4 1.013838887E+00 1.013869802E+00
1.000000E+12 1.778E+15 330 1.800E-4 1.013763279E+00 1.013785195E+00
1.468000E+12 1.778E+15 330 1.800E-4 1.014013961E+00 1.014030097E+00
2.154000E+12 1.778E+15 330 1.800E-4 1.014741454E+00 1.014753957E+00
3.162000E+12 1.778E+15 330 1.800E-4 1.016051176E+00 1.016061424E+00
4.642000E+12 1.778E+15 330 1.800E-4 1.038998701E+00 1.038996544E+00
6.813000E+12 1.778E+15 330 1.800E-4 1.063677392E+00 1.063679975E+00
1.000000E+13 1.778E+15 330 1.800E-4 1.083171798E+00 1.083176391E+00
