T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
315 001_315 36.807 4.675290E-1 7.351172E-1 7.810510E+1 2.684380E+1 3.911430E-1 6.862919E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 1.000E+15
315 002_315 36.807 4.669950E-1 7.342507E-1 7.787380E+1 2.670230E+1 3.898340E-1 6.849654E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 1.000E+15
315 003_315 36.807 4.662070E-1 7.329859E-1 7.755850E+1 2.650350E+1 3.879590E-1 6.831533E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 1.000E+15
315 004_315 36.807 4.650380E-1 7.311440E-1 7.714370E+1 2.622960E+1 3.853220E-1 6.807193E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 1.000E+15
315 005_315 36.807 4.632970E-1 7.284717E-1 7.662830E+1 2.586190E+1 3.817870E-1 6.773913E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 1.000E+15
315 006_315 36.807 4.606820E-1 7.246149E-1 7.603140E+1 2.538060E+1 3.771000E-1 6.730472E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 1.000E+15
315 007_315 36.807 4.565930E-1 7.190912E-1 7.545140E+1 2.477310E+1 3.712990E-1 6.672016E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 1.000E+15
315 008_315 36.807 4.505240E-1 7.112661E-1 7.498450E+1 2.402820E+1 3.644240E-1 6.593484E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 1.000E+15
315 009_315 36.807 4.417070E-1 7.003508E-1 7.479660E+1 2.313830E+1 3.567680E-1 6.485545E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 1.000E+15
315 010_315 36.807 4.304940E-1 6.854478E-1 7.489460E+1 2.210000E+1 3.485840E-1 6.339940E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 1.000E+15
315 011_315 36.807 4.183380E-1 6.656827E-1 7.508830E+1 2.091060E+1 3.401070E-1 6.148233E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 1.000E+15
315 012_315 36.807 4.065660E-1 6.404427E-1 7.518760E+1 1.957750E+1 3.315530E-1 5.904794E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 1.000E+15
315 013_315 36.807 3.956530E-1 6.096873E-1 7.513530E+1 1.812450E+1 3.230570E-1 5.610314E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 1.000E+15
315 014_315 36.807 3.856170E-1 5.741807E-1 7.494940E+1 1.659480E+1 3.147750E-1 5.271961E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 1.000E+15
315 015_315 36.807 3.763320E-1 5.354332E-1 7.466630E+1 1.504530E+1 3.067870E-1 4.904148E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 1.000E+15
315 016_315 36.807 3.676300E-1 4.952649E-1 7.431670E+1 1.353110E+1 2.990530E-1 4.524666E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 1.000E+15
315 017_315 36.807 3.593220E-1 4.552079E-1 7.391680E+1 1.209030E+1 2.915330E-1 4.147134E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 1.000E+15
315 018_315 36.807 3.511440E-1 4.161432E-1 7.348440E+1 1.073800E+1 2.840920E-1 3.779762E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 1.000E+15
315 019_315 36.807 3.429180E-1 3.783650E-1 7.301530E+1 9.473600E+0 2.765720E-1 3.425363E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 1.000E+15
315 020_315 36.807 3.345370E-1 3.419164E-1 7.249250E+1 8.292000E+0 2.688570E-1 3.084149E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 1.000E+15
315 021_315 36.807 3.259010E-1 3.068927E-1 7.190470E+1 7.191700E+0 2.608890E-1 2.756603E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 1.000E+15
315 022_315 36.807 3.169290E-1 2.735426E-1 7.124050E+1 6.176100E+0 2.525680E-1 2.445315E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 1.000E+15
315 023_315 36.807 3.075450E-1 2.422030E-1 7.048640E+1 5.250400E+0 2.438570E-1 2.153064E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 1.000E+15
315 024_315 36.807 2.976530E-1 2.131927E-1 6.962580E+1 4.418300E+0 2.346390E-1 1.883010E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 1.000E+15
315 025_315 36.807 2.871200E-1 1.867454E-1 6.863720E+1 3.680200E+0 2.247950E-1 1.637140E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 1.000E+15
