N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 320 2.100E-4 1.207537524E+00 1.216691025E+00
1.468000E+10 5.623E+15 320 2.100E-4 1.210357023E+00 1.216749308E+00
2.154000E+10 5.623E+15 320 2.100E-4 1.212397457E+00 1.216834349E+00
3.162000E+10 5.623E+15 320 2.100E-4 1.213893003E+00 1.216958004E+00
4.642000E+10 5.623E+15 320 2.100E-4 1.215027245E+00 1.217137048E+00
6.813000E+10 5.623E+15 320 2.100E-4 1.215946013E+00 1.217394757E+00
1.000000E+11 5.623E+15 320 2.100E-4 1.216769172E+00 1.217762541E+00
1.468000E+11 5.623E+15 320 2.100E-4 1.217600291E+00 1.218281116E+00
2.154000E+11 5.623E+15 320 2.100E-4 1.218533477E+00 1.219000398E+00
3.162000E+11 5.623E+15 320 2.100E-4 1.219655478E+00 1.219976375E+00
4.642000E+11 5.623E+15 320 2.100E-4 1.221042276E+00 1.221263809E+00
6.813000E+11 5.623E+15 320 2.100E-4 1.222750252E+00 1.222904371E+00
1.000000E+12 5.623E+15 320 2.100E-4 1.224804674E+00 1.224913250E+00
1.468000E+12 5.623E+15 320 2.100E-4 1.227192692E+00 1.227270668E+00
2.154000E+12 5.623E+15 320 2.100E-4 1.229867700E+00 1.229925185E+00
3.162000E+12 5.623E+15 320 2.100E-4 1.232766220E+00 1.232809973E+00
4.642000E+12 5.623E+15 320 2.100E-4 1.235830515E+00 1.235864963E+00
6.813000E+12 5.623E+15 320 2.100E-4 1.239025995E+00 1.239054012E+00
1.000000E+13 5.623E+15 320 2.100E-4 1.242346978E+00 1.242370371E+00
