fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.895548803E-15 1.000000000E+20 1.094610691E+00 2.895676715E-15 6.834904015E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.303908314E-15 1.000000000E+20 1.094675533E+00 2.882848030E-15 7.335194894E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.129581889E-14 1.000000000E+20 1.095476066E+00 4.226180260E-15 6.943343449E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.070469166E-14 1.000000000E+20 1.095514842E+00 4.213533003E-15 7.290583136E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.626733386E-14 1.000000000E+20 1.096705107E+00 6.159954011E-15 6.986883241E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.567706605E-14 1.000000000E+20 1.096729459E+00 6.147480603E-15 7.225913739E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.352132137E-14 1.000000000E+20 1.098459552E+00 8.959816192E-15 6.969317452E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.293238299E-14 1.000000000E+20 1.098475750E+00 8.947526706E-15 7.132717918E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.407164190E-14 1.000000000E+20 1.100951208E+00 1.299437403E-14 6.888599792E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.348468572E-14 1.000000000E+20 1.100962721E+00 1.298229380E-14 6.999573472E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.933847499E-14 1.000000000E+20 1.104447310E+00 1.877620766E-14 6.736929565E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.875441016E-14 1.000000000E+20 1.104456123E+00 1.876437463E-14 6.811776572E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.125581012E-14 1.000000000E+20 1.109260001E+00 2.701619774E-14 6.501816686E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.067589033E-14 1.000000000E+20 1.109267317E+00 2.700465532E-14 6.551888310E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.023421041E-13 1.000000000E+20 1.115703658E+00 3.870901774E-14 6.169132251E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.017680113E-13 1.000000000E+20 1.115710229E+00 3.869780781E-14 6.202290212E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.456565879E-13 1.000000000E+20 1.124000994E+00 5.527858388E-14 5.729986800E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.450904854E-13 1.000000000E+20 1.124007329E+00 5.526773565E-14 5.751666896E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.045388971E-13 1.000000000E+20 1.134133234E+00 7.882465665E-14 5.193670507E-03 
