fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.215166534E-13 1.000000000E+20 1.164686487E+00 1.370349880E-14 1.231843937E-04 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.397129572E-13 1.000000000E+20 1.219677992E+00 1.064920832E-14 3.952496825E-04 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.827219534E-13 1.000000000E+20 1.179734436E+00 1.851407643E-14 1.677195454E-04 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.024131546E-13 1.000000000E+20 1.220444961E+00 1.558973395E-14 4.021046741E-04 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.697321833E-13 1.000000000E+20 1.192097515E+00 2.560867068E-14 2.168275807E-04 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.915931969E-13 1.000000000E+20 1.221538803E+00 2.279742592E-14 4.121206341E-04 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.918573909E-13 1.000000000E+20 1.202180462E+00 3.599117085E-14 2.683102641E-04 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.167693767E-13 1.000000000E+20 1.223078970E+00 3.328887462E-14 4.267155578E-04 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.602817729E-13 1.000000000E+20 1.210591583E+00 5.110457778E-14 3.216647143E-04 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.893563023E-13 1.000000000E+20 1.225209422E+00 4.851767746E-14 4.479097196E-04 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.872668689E-13 1.000000000E+20 1.217981243E+00 7.301056744E-14 3.785806969E-04 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.218269711E-13 1.000000000E+20 1.228086008E+00 7.055375241E-14 4.785256006E-04 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.284569231E-12 1.000000000E+20 1.224929730E+00 1.046491017E-13 4.429197904E-04 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.126056807E-12 1.000000000E+20 1.231846928E+00 1.023419494E-13 5.224049440E-04 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.661443876E-12 1.000000000E+20 1.231869492E+00 1.502276278E-13 5.204310829E-04 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.511234926E-12 1.000000000E+20 1.236565379E+00 1.480899139E-13 5.845831876E-04 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.123435857E-12 1.000000000E+20 1.239029904E+00 2.158219012E-13 6.183434343E-04 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.982586298E-12 1.000000000E+20 1.242195955E+00 2.138681400E-13 6.713058674E-04 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.673593776E-12 1.000000000E+20 1.246417773E+00 3.103040136E-13 7.448276503E-04 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.542596983E-12 1.000000000E+20 1.248542142E+00 3.085388579E-13 7.897529815E-04 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.316709159E-12 1.000000000E+20 1.253855359E+00 4.467380131E-13 9.082692072E-04 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.195375627E-12 1.000000000E+20 1.255278697E+00 4.451546220E-13 9.474438534E-04 
012_340 012_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.064840513E-12 1.000000000E+20 1.261077558E+00 6.444124891E-13 1.116502192E-03 
012_340_SRH 012_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.952364607E-12 1.000000000E+20 1.262034302E+00 6.429945724E-13 1.151521344E-03 
013_340 013_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.940924577E-12 1.000000000E+20 1.267846353E+00 9.317571439E-13 1.376455344E-03 
013_340_SRH 013_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.836104753E-12 1.000000000E+20 1.268495208E+00 9.304837068E-13 1.408383058E-03 
014_340 014_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.978663450E-12 1.000000000E+20 1.274026507E+00 1.350555966E-12 1.694556779E-03 
014_340_SRH 014_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.880170466E-12 1.000000000E+20 1.274472872E+00 1.349406426E-12 1.724083983E-03 
015_340 015_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.219938808E-12 1.000000000E+20 1.279596220E+00 1.962119483E-12 2.077755014E-03 
015_340_SRH 015_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.126531280E-12 1.000000000E+20 1.279909155E+00 1.961077653E-12 2.105318872E-03 
016_340 016_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.712668338E-12 1.000000000E+20 1.284613783E+00 2.856402665E-12 2.534447228E-03 
016_340_SRH 016_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.623309163E-12 1.000000000E+20 1.284838126E+00 2.855459101E-12 2.560321079E-03 
017_340 017_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.051091650E-11 1.000000000E+20 1.289175685E+00 4.165484325E-12 3.074744074E-03 
017_340_SRH 017_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.042479781E-11 1.000000000E+20 1.289340580E+00 4.164637630E-12 3.099096483E-03 
018_340 018_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.267685915E-11 1.000000000E+20 1.293388278E+00 6.083458207E-12 3.710153535E-03 
018_340_SRH 018_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.259337065E-11 1.000000000E+20 1.293512744E+00 6.082715452E-12 3.733083085E-03 
019_340 019_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.528299619E-11 1.000000000E+20 1.297374572E+00 8.895928849E-12 4.451300382E-03 
019_340_SRH 019_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.520143548E-11 1.000000000E+20 1.297500971E+00 8.895810060E-12 4.471697364E-03 
