fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.242387995E-16 1.000000000E+20 1.219987059E+00 1.378174907E-16 4.161279029E-04 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.287751378E-16 1.000000000E+20 1.233916660E+00 1.335325788E-16 7.806859026E-04 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.559622812E-16 1.000000000E+20 1.227617022E+00 2.569808712E-16 5.771291846E-04 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.755566829E-16 1.000000000E+20 1.235531267E+00 2.531305172E-16 8.434667552E-04 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.215996149E-15 1.000000000E+20 1.233615179E+00 4.826069798E-16 7.642314324E-04 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 9.574266871E-16 1.000000000E+20 1.238090127E+00 4.793290816E-16 9.543611124E-04 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.726402043E-15 1.000000000E+20 1.239190157E+00 9.096605420E-16 1.002056287E-03 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.494971692E-15 1.000000000E+20 1.241780407E+00 9.071260523E-16 1.140191534E-03 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.397680053E-15 1.000000000E+20 1.245001431E+00 1.719266779E-15 1.324415989E-03 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.194329972E-15 1.000000000E+20 1.246592954E+00 1.717671557E-15 1.428969859E-03 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.258290620E-15 1.000000000E+20 1.251313627E+00 3.258581378E-15 1.757132741E-03 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.079296432E-15 1.000000000E+20 1.252373980E+00 3.258197602E-15 1.839354522E-03 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.378013814E-15 1.000000000E+20 1.258241212E+00 6.193921455E-15 2.310138570E-03 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.217652450E-15 1.000000000E+20 1.258999608E+00 6.195212349E-15 2.376148583E-03 
008_295 008_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.856411801E-15 1.000000000E+20 1.265863609E+00 1.180565870E-14 2.986634062E-03 
008_295_SRH 008_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.709664064E-15 1.000000000E+20 1.266434395E+00 1.180953366E-14 3.039726598E-03 
009_295 009_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.807051568E-15 1.000000000E+20 1.274306428E+00 2.255990130E-14 3.786400347E-03 
009_295_SRH 009_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.670459948E-15 1.000000000E+20 1.274741507E+00 2.256763563E-14 3.828882681E-03 
010_295 010_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.035493969E-14 1.000000000E+20 1.283612983E+00 4.321791100E-14 4.707575936E-03 
010_295_SRH 010_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.022634682E-14 1.000000000E+20 1.283945840E+00 4.323163822E-14 4.741154398E-03 
011_295 011_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.364052018E-14 1.000000000E+20 1.293767437E+00 8.297808880E-14 5.733863176E-03 
011_295_SRH 011_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.351851722E-14 1.000000000E+20 1.294019917E+00 8.300075182E-14 5.759856037E-03 
