N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.778E+15 330 1.800E-4 1.014200599E+00 1.015663755E+00
2.471000E+10 1.778E+15 330 1.800E-4 1.014791704E+00 1.015598530E+00
4.696000E+10 1.778E+15 330 1.800E-4 1.015044720E+00 1.015479421E+00
8.927000E+10 1.778E+15 330 1.800E-4 1.015038758E+00 1.015269689E+00
1.697000E+11 1.778E+15 330 1.800E-4 1.014803914E+00 1.014925561E+00
3.225000E+11 1.778E+15 330 1.800E-4 1.014371530E+00 1.014435494E+00
6.130000E+11 1.778E+15 330 1.800E-4 1.013895936E+00 1.013930082E+00
1.165000E+12 1.778E+15 330 1.800E-4 1.013815023E+00 1.013834320E+00
2.214000E+12 1.778E+15 330 1.800E-4 1.014821036E+00 1.014827284E+00
4.209000E+12 1.778E+15 330 1.800E-4 1.031593235E+00 1.031589176E+00
8.000000E+12 1.778E+15 330 1.800E-4 1.072352370E+00 1.072356032E+00
