fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.821038804E-15 1.000000000E+20 1.178625451E+00 2.721786574E-15 4.452236658E-04 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.010120113E-15 1.000000000E+20 1.179948439E+00 2.706541755E-15 4.934863842E-04 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.406105077E-14 1.000000000E+20 1.179889798E+00 5.155016869E-15 4.652312272E-04 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.325196173E-14 1.000000000E+20 1.180592366E+00 5.139887354E-15 4.918529708E-04 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.573736158E-14 1.000000000E+20 1.181403713E+00 9.768996019E-15 4.748927604E-04 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.493168107E-14 1.000000000E+20 1.181776293E+00 9.754048381E-15 4.892807495E-04 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.729066467E-14 1.000000000E+20 1.183693319E+00 1.850317534E-14 4.784639898E-04 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.649123753E-14 1.000000000E+20 1.183891426E+00 1.848853308E-14 4.861756971E-04 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.610684781E-14 1.000000000E+20 1.187373095E+00 3.499673516E-14 4.816614804E-04 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.531855708E-14 1.000000000E+20 1.187479429E+00 3.498259202E-14 4.858189417E-04 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.530878400E-13 1.000000000E+20 1.192989121E+00 6.606205040E-14 4.974813504E-04 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.523183414E-13 1.000000000E+20 1.193047525E+00 6.604866205E-14 4.998009675E-04 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.610542552E-13 1.000000000E+20 1.200526012E+00 1.244923314E-13 5.522354078E-04 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.603137030E-13 1.000000000E+20 1.200559615E+00 1.244799702E-13 5.536496664E-04 
008_305 008_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.195584145E-13 1.000000000E+20 1.208951860E+00 2.345137967E-13 6.763620035E-04 
008_305_SRH 008_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.188566054E-13 1.000000000E+20 1.208972610E+00 2.345027137E-13 6.773529789E-04 
009_305 009_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.306223877E-13 1.000000000E+20 1.216855253E+00 4.423020595E-13 8.844062332E-04 
009_305_SRH 009_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.299634910E-13 1.000000000E+20 1.216869088E+00 4.422925529E-13 8.851920611E-04 
010_305 010_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.956411727E-13 1.000000000E+20 1.223790008E+00 8.360889203E-13 1.180774723E-03 
010_305_SRH 010_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.950205292E-13 1.000000000E+20 1.223799877E+00 8.360815104E-13 1.181442689E-03 
011_305 011_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.229644655E-12 1.000000000E+20 1.230219280E+00 1.584925454E-12 1.570816600E-03 
011_305_SRH 011_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.229051746E-12 1.000000000E+20 1.230226727E+00 1.584921180E-12 1.571399086E-03 
