fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.474406062E-15 1.000000000E+20 1.226722717E+00 9.102081901E-16 3.429608715E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.805221126E-15 1.000000000E+20 1.232230153E+00 9.006441023E-16 4.622982287E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.305457204E-15 1.000000000E+20 1.228459783E+00 1.331213099E-15 3.756848482E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.637754422E-15 1.000000000E+20 1.232334845E+00 1.321802494E-15 4.644870219E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.511892366E-15 1.000000000E+20 1.229778783E+00 1.949064847E-15 4.028517194E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.846285974E-15 1.000000000E+20 1.232486469E+00 1.939796519E-15 4.676857505E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.254493029E-15 1.000000000E+20 1.230822585E+00 2.855633585E-15 4.256128517E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.591862724E-15 1.000000000E+20 1.232704795E+00 2.846507108E-15 4.723512188E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.753560651E-15 1.000000000E+20 1.231712452E+00 4.185561613E-15 4.456636084E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.095145160E-15 1.000000000E+20 1.233016587E+00 4.176590610E-15 4.791367328E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.230140118E-14 1.000000000E+20 1.232554245E+00 6.136080041E-15 4.650085121E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.164890286E-14 1.000000000E+20 1.233456728E+00 6.127295285E-15 4.889659586E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.726793504E-14 1.000000000E+20 1.233443245E+00 8.995950145E-15 4.858873136E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.662361634E-14 1.000000000E+20 1.234068396E+00 8.987402889E-15 5.031241955E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.408961188E-14 1.000000000E+20 1.234466497E+00 1.318775351E-14 5.108185855E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.345634205E-14 1.000000000E+20 1.234901129E+00 1.317951920E-14 5.233603766E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.322977686E-14 1.000000000E+20 1.235701706E+00 1.932982311E-14 5.426977023E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.261096099E-14 1.000000000E+20 1.236006025E+00 1.932200467E-14 5.519836533E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.510521175E-14 1.000000000E+20 1.237212833E+00 2.832731817E-14 5.848824190E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.450452185E-14 1.000000000E+20 1.237428387E+00 2.832004894E-14 5.919209462E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.999650607E-14 1.000000000E+20 1.239045031E+00 4.150690380E-14 6.411928362E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.941736998E-14 1.000000000E+20 1.239200341E+00 4.150035109E-14 6.466827656E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.799507114E-14 1.000000000E+20 1.241222640E+00 6.081685883E-14 7.157442170E-03 
