fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.318186334E-14 1.000000000E+20 1.210329711E+00 1.203575183E-15 1.122107371E-04 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.106534489E-15 1.000000000E+20 1.235713816E+00 1.111038923E-15 2.275779599E-04 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.375636753E-14 1.000000000E+20 1.234181965E+00 3.528493219E-15 2.146929534E-04 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.842733430E-14 1.000000000E+20 1.242447165E+00 3.452746710E-15 2.824407544E-04 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.927706091E-14 1.000000000E+20 1.240227879E+00 5.096396426E-15 2.599326882E-04 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.429265904E-14 1.000000000E+20 1.245789665E+00 5.027389685E-15 3.166781465E-04 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.376942480E-14 1.000000000E+20 1.251140973E+00 1.070238704E-14 3.821635489E-04 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.952081549E-14 1.000000000E+20 1.253654139E+00 1.064752696E-14 4.237618048E-04 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.657390822E-14 1.000000000E+20 1.265151445E+00 3.302314592E-14 6.864245797E-04 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.322901670E-14 1.000000000E+20 1.266012804E+00 3.298794777E-14 7.157584665E-04 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 9.186362704E-14 1.000000000E+20 1.269284630E+00 4.823491051E-14 8.289940171E-04 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 8.873076042E-14 1.000000000E+20 1.269925092E+00 4.820607477E-14 8.556022523E-04 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.584992313E-13 1.000000000E+20 1.281104105E+00 1.514547868E-13 1.410847008E-03 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.557991454E-13 1.000000000E+20 1.281422733E+00 1.514504503E-13 1.430967949E-03 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.275681218E-13 1.000000000E+20 1.289349638E+00 3.264600706E-13 1.951501994E-03 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.250432370E-13 1.000000000E+20 1.289570720E+00 3.264940640E-13 1.968317212E-03 
