T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
320 001_320 36.232 4.542890E-1 6.387866E-1 7.796960E+1 2.262630E+1 3.799900E-1 5.954443E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 1.000E+17
320 002_320 36.232 4.542240E-1 6.378700E-1 7.796720E+1 2.258990E+1 3.799320E-1 5.945782E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 1.000E+17
320 003_320 36.232 4.541290E-1 6.365345E-1 7.796380E+1 2.253690E+1 3.798340E-1 5.933353E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 1.000E+17
320 004_320 36.232 4.539900E-1 6.345949E-1 7.795880E+1 2.245990E+1 3.796970E-1 5.915218E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 1.000E+17
320 005_320 36.232 4.537900E-1 6.317916E-1 7.795140E+1 2.234870E+1 3.795210E-1 5.888660E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 1.000E+17
320 006_320 36.232 4.535010E-1 6.277679E-1 7.794080E+1 2.218920E+1 3.792480E-1 5.850857E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 1.000E+17
320 007_320 36.232 4.530900E-1 6.220494E-1 7.792550E+1 2.196280E+1 3.788570E-1 5.797131E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 1.000E+17
320 008_320 36.232 4.525100E-1 6.140341E-1 7.790360E+1 2.164600E+1 3.783110E-1 5.721759E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 1.000E+17
320 009_320 36.232 4.517040E-1 6.030122E-1 7.787270E+1 2.121120E+1 3.775290E-1 5.618433E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 1.000E+17
320 010_320 36.232 4.506100E-1 5.882387E-1 7.783000E+1 2.063010E+1 3.764940E-1 5.479529E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 1.000E+17
320 011_320 36.232 4.491150E-1 5.690801E-1 7.778020E+1 1.987920E+1 3.751070E-1 5.299619E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 1.000E+17
320 012_320 36.232 4.471730E-1 5.452206E-1 7.771910E+1 1.894850E+1 3.733110E-1 5.075810E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 1.000E+17
320 013_320 36.232 4.447970E-1 5.168546E-1 7.763620E+1 1.784820E+1 3.711040E-1 4.809489E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 1.000E+17
320 014_320 36.232 4.419870E-1 4.847365E-1 7.752840E+1 1.661030E+1 3.684470E-1 4.508181E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 1.000E+17
320 015_320 36.232 4.386860E-1 4.500064E-1 7.740760E+1 1.528120E+1 3.653610E-1 4.182480E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 1.000E+17
320 016_320 36.232 4.348980E-1 4.138661E-1 7.727500E+1 1.390870E+1 3.618460E-1 3.843823E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 1.000E+17
320 017_320 36.232 4.307530E-1 3.773138E-1 7.710730E+1 1.253220E+1 3.579200E-1 3.501389E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 1.000E+17
320 018_320 36.232 4.260380E-1 3.410832E-1 7.693870E+1 1.118030E+1 3.535640E-1 3.162167E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 1.000E+17
320 019_320 36.232 4.209550E-1 3.057406E-1 7.672830E+1 9.875200E+0 3.487790E-1 2.831350E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 1.000E+17
320 020_320 36.232 4.152830E-1 2.717851E-1 7.651230E+1 8.635800E+0 3.435250E-1 2.513865E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 1.000E+17
320 021_320 36.232 4.092260E-1 2.396706E-1 7.625140E+1 7.478700E+0 3.378420E-1 2.213670E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 1.000E+17
320 022_320 36.232 4.026190E-1 2.097728E-1 7.597630E+1 6.416800E+0 3.317090E-1 1.934483E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 1.000E+17
320 023_320 36.232 3.955590E-1 1.823565E-1 7.567060E+1 5.458300E+0 3.251460E-1 1.678729E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 1.000E+17
320 024_320 36.232 3.881100E-1 1.575649E-1 7.532420E+1 4.606300E+0 3.181930E-1 1.447631E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 1.000E+17
320 025_320 36.232 3.802730E-1 1.354292E-1 7.493920E+1 3.859400E+0 3.108690E-1 1.241479E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 1.000E+17
