N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 3.162E+16 315 1.800E-4 1.210870697E+00 1.226627094E+00
2.471000E+10 3.162E+16 315 1.800E-4 1.218514692E+00 1.227196088E+00
4.696000E+10 3.162E+16 315 1.800E-4 1.223530481E+00 1.228214260E+00
8.927000E+10 3.162E+16 315 1.800E-4 1.227460424E+00 1.229951883E+00
1.697000E+11 3.162E+16 315 1.800E-4 1.231382102E+00 1.232700362E+00
3.225000E+11 3.162E+16 315 1.800E-4 1.235898975E+00 1.236604658E+00
6.130000E+11 3.162E+16 315 1.800E-4 1.241101403E+00 1.241495568E+00
1.165000E+12 3.162E+16 315 1.800E-4 1.246741760E+00 1.246980098E+00
2.214000E+12 3.162E+16 315 1.800E-4 1.252605853E+00 1.252764642E+00
4.209000E+12 3.162E+16 315 1.800E-4 1.258717697E+00 1.258832664E+00
8.000000E+12 3.162E+16 315 1.800E-4 1.265263083E+00 1.265350901E+00
