N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 3.162E+16 315 1.800E-4 1.261968035E+00 1.285813944E+00
2.471000E+10 3.162E+16 315 1.800E-4 1.271512398E+00 1.285967971E+00
4.696000E+10 3.162E+16 315 1.800E-4 1.277693522E+00 1.286255602E+00
8.927000E+10 3.162E+16 315 1.800E-4 1.281847333E+00 1.286784884E+00
1.697000E+11 3.162E+16 315 1.800E-4 1.284939027E+00 1.287733938E+00
3.225000E+11 3.162E+16 315 1.800E-4 1.287783846E+00 1.289364727E+00
6.130000E+11 3.162E+16 315 1.800E-4 1.291078419E+00 1.291994618E+00
1.165000E+12 3.162E+16 315 1.800E-4 1.295338456E+00 1.295898500E+00
2.214000E+12 3.162E+16 315 1.800E-4 1.300810540E+00 1.301179128E+00
4.209000E+12 3.162E+16 315 1.800E-4 1.307454368E+00 1.307714570E+00
8.000000E+12 3.162E+16 315 1.800E-4 1.315068529E+00 1.315260663E+00
