N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 325 1.500E-4 1.015528070E+00 1.017495449E+00
1.468000E+10 1.400E+15 325 1.500E-4 1.016086573E+00 1.017479969E+00
2.154000E+10 1.400E+15 325 1.500E-4 1.016481982E+00 1.017457490E+00
3.162000E+10 1.400E+15 325 1.500E-4 1.016747783E+00 1.017425011E+00
4.642000E+10 1.400E+15 325 1.500E-4 1.016911105E+00 1.017378436E+00
6.813000E+10 1.400E+15 325 1.500E-4 1.016991268E+00 1.017312383E+00
1.000000E+11 1.400E+15 325 1.500E-4 1.017000254E+00 1.017220245E+00
1.468000E+11 1.400E+15 325 1.500E-4 1.016944467E+00 1.017094890E+00
2.154000E+11 1.400E+15 325 1.500E-4 1.016827986E+00 1.016930752E+00
3.162000E+11 1.400E+15 325 1.500E-4 1.016658236E+00 1.016728487E+00
4.642000E+11 1.400E+15 325 1.500E-4 1.016455402E+00 1.016503576E+00
6.813000E+11 1.400E+15 325 1.500E-4 1.016266011E+00 1.016299302E+00
1.000000E+12 1.400E+15 325 1.500E-4 1.016177751E+00 1.016201112E+00
1.468000E+12 1.400E+15 325 1.500E-4 1.016326476E+00 1.016343310E+00
2.154000E+12 1.400E+15 325 1.500E-4 1.016882782E+00 1.016895406E+00
3.162000E+12 1.400E+15 325 1.500E-4 1.018013811E+00 1.018023769E+00
4.642000E+12 1.400E+15 325 1.500E-4 1.050530861E+00 1.050525105E+00
6.813000E+12 1.400E+15 325 1.500E-4 1.077366354E+00 1.077365562E+00
1.000000E+13 1.400E+15 325 1.500E-4 1.097418033E+00 1.097419590E+00
