N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 303 1.500E-4 1.193283351E+00 1.196343069E+00
1.468000E+10 1.000E+15 303 1.500E-4 1.194201019E+00 1.196356444E+00
2.154000E+10 1.000E+15 303 1.500E-4 1.194870955E+00 1.196376032E+00
3.162000E+10 1.000E+15 303 1.500E-4 1.195360525E+00 1.196404690E+00
4.642000E+10 1.000E+15 303 1.500E-4 1.195725409E+00 1.196446586E+00
6.813000E+10 1.000E+15 303 1.500E-4 1.196011005E+00 1.196507729E+00
1.000000E+11 1.000E+15 303 1.500E-4 1.196255038E+00 1.196596717E+00
1.468000E+11 1.000E+15 303 1.500E-4 1.196490720E+00 1.196725753E+00
2.154000E+11 1.000E+15 303 1.500E-4 1.196749961E+00 1.196911863E+00
3.162000E+11 1.000E+15 303 1.500E-4 1.197066419E+00 1.197178274E+00
4.642000E+11 1.000E+15 303 1.500E-4 1.197478063E+00 1.197555714E+00
6.813000E+11 1.000E+15 303 1.500E-4 1.198028834E+00 1.198083145E+00
1.000000E+12 1.000E+15 303 1.500E-4 1.198768867E+00 1.198807257E+00
1.468000E+12 1.000E+15 303 1.500E-4 1.199752780E+00 1.199780314E+00
2.154000E+12 1.000E+15 303 1.500E-4 1.201036360E+00 1.201056496E+00
3.162000E+12 1.000E+15 303 1.500E-4 1.202672666E+00 1.202687748E+00
4.642000E+12 1.000E+15 303 1.500E-4 1.204707966E+00 1.204719587E+00
6.813000E+12 1.000E+15 303 1.500E-4 1.207175435E+00 1.207184658E+00
1.000000E+13 1.000E+15 303 1.500E-4 1.210084499E+00 1.210092034E+00
