fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.315414179E-14 1.000000000E+20 1.262263294E+00 3.431828781E-15 8.165974527E-05 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.872680914E-15 1.000000000E+20 1.330881306E+00 3.101656231E-15 8.492019110E-04 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.637752504E-14 1.000000000E+20 1.288569511E+00 6.187319317E-15 1.637633564E-04 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.289736912E-15 1.000000000E+20 1.331076241E+00 5.895047841E-15 8.566983140E-04 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.233012856E-14 1.000000000E+20 1.305520164E+00 1.145378659E-14 2.851185224E-04 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.360721915E-14 1.000000000E+20 1.331439072E+00 1.120379520E-14 8.708133574E-04 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.309038700E-14 1.000000000E+20 1.316478559E+00 2.149153756E-14 4.398194660E-04 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.501936558E-14 1.000000000E+20 1.332102728E+00 2.129217567E-14 8.971738446E-04 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.179554989E-14 1.000000000E+20 1.324005959E+00 4.060108446E-14 6.141995219E-04 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.482662684E-14 1.000000000E+20 1.333280182E+00 4.046250864E-14 9.456675092E-04 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.023392374E-13 1.000000000E+20 1.329827843E+00 7.695881660E-14 8.033558319E-04 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 7.708562022E-14 1.000000000E+20 1.335268719E+00 7.689514272E-14 1.032520663E-03 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.481042463E-13 1.000000000E+20 1.335177368E+00 1.461417609E-13 1.023931217E-03 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.252064513E-13 1.000000000E+20 1.338394194E+00 1.461766561E-13 1.181212535E-03 
008_325 008_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.106753383E-13 1.000000000E+20 1.340908140E+00 2.779440590E-13 1.307977430E-03 
008_325_SRH 008_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.905155163E-13 1.000000000E+20 1.342881896E+00 2.781164550E-13 1.418687017E-03 
009_325 009_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.912410761E-13 1.000000000E+20 1.347452729E+00 5.295692067E-13 1.683681624E-03 
009_325_SRH 009_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.737245645E-13 1.000000000E+20 1.348736589E+00 5.299394350E-13 1.764447267E-03 
010_325 010_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.943509978E-13 1.000000000E+20 1.354876176E+00 1.011032332E-12 2.159721020E-03 
010_325_SRH 010_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.790031508E-13 1.000000000E+20 1.355759599E+00 1.011691236E-12 2.220186559E-03 
011_325 011_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.290287503E-13 1.000000000E+20 1.363074709E+00 1.934013622E-12 2.727889504E-03 
011_325_SRH 011_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 5.152909285E-13 1.000000000E+20 1.363705344E+00 1.935095288E-12 2.773604923E-03 
