N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 305 2.400E-4 1.193733317E+00 1.196832703E+00
1.468000E+10 1.778E+15 305 2.400E-4 1.194708904E+00 1.196868644E+00
2.154000E+10 1.778E+15 305 2.400E-4 1.195424331E+00 1.196921133E+00
3.162000E+10 1.778E+15 305 2.400E-4 1.195964207E+00 1.196997622E+00
4.642000E+10 1.778E+15 305 2.400E-4 1.196396881E+00 1.197108731E+00
6.813000E+10 1.778E+15 305 2.400E-4 1.196779480E+00 1.197269407E+00
1.000000E+11 1.778E+15 305 2.400E-4 1.197162887E+00 1.197500252E+00
1.468000E+11 1.778E+15 305 2.400E-4 1.197596143E+00 1.197828942E+00
2.154000E+11 1.778E+15 305 2.400E-4 1.198138018E+00 1.198303050E+00
3.162000E+11 1.778E+15 305 2.400E-4 1.198825885E+00 1.198940648E+00
4.642000E+11 1.778E+15 305 2.400E-4 1.199728107E+00 1.199809967E+00
6.813000E+11 1.778E+15 305 2.400E-4 1.200891447E+00 1.200949443E+00
1.000000E+12 1.778E+15 305 2.400E-4 1.202378320E+00 1.202420366E+00
1.468000E+12 1.778E+15 305 2.400E-4 1.204219483E+00 1.204250710E+00
2.154000E+12 1.778E+15 305 2.400E-4 1.206441444E+00 1.206465389E+00
3.162000E+12 1.778E+15 305 2.400E-4 1.209036098E+00 1.209054995E+00
4.642000E+12 1.778E+15 305 2.400E-4 1.211993408E+00 1.212008933E+00
6.813000E+12 1.778E+15 305 2.400E-4 1.215271195E+00 1.215284286E+00
1.000000E+13 1.778E+15 305 2.400E-4 1.218834903E+00 1.218846139E+00
