N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.778E+15 300 1.800E-4 1.197779505E+00 1.199301786E+00
2.471000E+10 1.778E+15 300 1.800E-4 1.198827564E+00 1.199643404E+00
4.696000E+10 1.778E+15 300 1.800E-4 1.199837643E+00 1.200272805E+00
8.927000E+10 1.778E+15 300 1.800E-4 1.201169594E+00 1.201401896E+00
1.697000E+11 1.778E+15 300 1.800E-4 1.203208377E+00 1.203333368E+00
3.225000E+11 1.778E+15 300 1.800E-4 1.206315164E+00 1.206383749E+00
6.130000E+11 1.778E+15 300 1.800E-4 1.210615680E+00 1.210654810E+00
1.165000E+12 1.778E+15 300 1.800E-4 1.215791069E+00 1.215814871E+00
2.214000E+12 1.778E+15 300 1.800E-4 1.221330718E+00 1.221346413E+00
4.209000E+12 1.778E+15 300 1.800E-4 1.227070228E+00 1.227081449E+00
8.000000E+12 1.778E+15 300 1.800E-4 1.233142491E+00 1.233151022E+00
