N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.778E+15 300 1.800E-4 1.197872382E+00 1.200853255E+00
2.471000E+10 1.778E+15 300 1.800E-4 1.199252847E+00 1.200900081E+00
4.696000E+10 1.778E+15 300 1.800E-4 1.200094563E+00 1.200988594E+00
8.927000E+10 1.778E+15 300 1.800E-4 1.200673806E+00 1.201155235E+00
1.697000E+11 1.778E+15 300 1.800E-4 1.201206944E+00 1.201466434E+00
3.225000E+11 1.778E+15 300 1.800E-4 1.201897750E+00 1.202039085E+00
6.130000E+11 1.778E+15 300 1.800E-4 1.202987276E+00 1.203066089E+00
1.165000E+12 1.778E+15 300 1.800E-4 1.204785887E+00 1.204831722E+00
2.214000E+12 1.778E+15 300 1.800E-4 1.207651174E+00 1.207679633E+00
4.209000E+12 1.778E+15 300 1.800E-4 1.211874557E+00 1.211893749E+00
8.000000E+12 1.778E+15 300 1.800E-4 1.217508161E+00 1.217522167E+00
