N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 336 2.400E-4 1.008673092E+00 1.010095585E+00
1.468000E+10 3.162E+15 336 2.400E-4 1.009052143E+00 1.010071210E+00
2.154000E+10 3.162E+15 336 2.400E-4 1.009317035E+00 1.010036498E+00
3.162000E+10 3.162E+15 336 2.400E-4 1.009485236E+00 1.009987777E+00
4.642000E+10 3.162E+15 336 2.400E-4 1.009572468E+00 1.009920859E+00
6.813000E+10 3.162E+15 336 2.400E-4 1.009591572E+00 1.009831916E+00
1.000000E+11 3.162E+15 336 2.400E-4 1.009554180E+00 1.009719586E+00
1.468000E+11 3.162E+15 336 2.400E-4 1.009475149E+00 1.009589041E+00
2.154000E+11 3.162E+15 336 2.400E-4 1.009379728E+00 1.009458524E+00
3.162000E+11 3.162E+15 336 2.400E-4 1.009312249E+00 1.009367389E+00
4.642000E+11 3.162E+15 336 2.400E-4 1.009342377E+00 1.009381790E+00
6.813000E+11 3.162E+15 336 2.400E-4 1.009562339E+00 1.009591477E+00
1.000000E+12 3.162E+15 336 2.400E-4 1.010070865E+00 1.010093416E+00
1.468000E+12 3.162E+15 336 2.400E-4 1.038579082E+00 1.038556124E+00
2.154000E+12 3.162E+15 336 2.400E-4 1.070540276E+00 1.070540569E+00
3.162000E+12 3.162E+15 336 2.400E-4 1.095359628E+00 1.095370836E+00
4.642000E+12 3.162E+15 336 2.400E-4 1.115134589E+00 1.115149822E+00
6.813000E+12 3.162E+15 336 2.400E-4 1.131482973E+00 1.131498831E+00
1.000000E+13 3.162E+15 336 2.400E-4 1.145299899E+00 1.145314948E+00
