N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 336 2.400E-4 1.123419610E+00 1.127818900E+00
1.468000E+10 3.162E+15 336 2.400E-4 1.125254147E+00 1.128293309E+00
2.154000E+10 3.162E+15 336 2.400E-4 1.126884113E+00 1.128981461E+00
3.162000E+10 3.162E+15 336 2.400E-4 1.128525133E+00 1.129974154E+00
4.642000E+10 3.162E+15 336 2.400E-4 1.130390469E+00 1.131394924E+00
6.813000E+10 3.162E+15 336 2.400E-4 1.132704750E+00 1.133405088E+00
1.000000E+11 3.162E+15 336 2.400E-4 1.135710002E+00 1.136202655E+00
1.468000E+11 3.162E+15 336 2.400E-4 1.139654974E+00 1.140005897E+00
2.154000E+11 3.162E+15 336 2.400E-4 1.144755600E+00 1.145009837E+00
3.162000E+11 3.162E+15 336 2.400E-4 1.151117830E+00 1.151305970E+00
4.642000E+11 3.162E+15 336 2.400E-4 1.158632994E+00 1.158775624E+00
6.813000E+11 3.162E+15 336 2.400E-4 1.166899936E+00 1.167010724E+00
1.000000E+12 3.162E+15 336 2.400E-4 1.175266568E+00 1.175354315E+00
1.468000E+12 3.162E+15 336 2.400E-4 1.183040533E+00 1.183110925E+00
2.154000E+12 3.162E+15 336 2.400E-4 1.189767632E+00 1.189824453E+00
3.162000E+12 3.162E+15 336 2.400E-4 1.195344908E+00 1.195390905E+00
4.642000E+12 3.162E+15 336 2.400E-4 1.199927944E+00 1.199965321E+00
6.813000E+12 3.162E+15 336 2.400E-4 1.203743657E+00 1.203774275E+00
1.000000E+13 3.162E+15 336 2.400E-4 1.206984783E+00 1.207010101E+00
