T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
335 001_335 34.61 4.193930E-1 7.140168E-1 7.597480E+1 2.275090E+1 3.453420E-1 6.587950E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
335 002_335 34.61 4.188240E-1 7.095687E-1 7.595510E+1 2.257260E+1 3.448340E-1 6.545951E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
335 003_335 34.61 4.180380E-1 7.033861E-1 7.592710E+1 2.232570E+1 3.441110E-1 6.487949E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
335 004_335 34.61 4.169790E-1 6.949753E-1 7.588780E+1 2.199150E+1 3.431350E-1 6.409007E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
335 005_335 34.61 4.155940E-1 6.838466E-1 7.583350E+1 2.155210E+1 3.418650E-1 6.304260E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
335 006_335 34.61 4.138410E-1 6.696152E-1 7.576100E+1 2.099440E+1 3.402250E-1 6.170757E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
335 007_335 34.61 4.117010E-1 6.521097E-1 7.566740E+1 2.031470E+1 3.382130E-1 6.006489E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
335 008_335 34.61 4.091290E-1 6.314264E-1 7.555970E+1 1.951970E+1 3.358300E-1 5.812373E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
335 009_335 34.61 4.061090E-1 6.078674E-1 7.544300E+1 1.862380E+1 3.330570E-1 5.591801E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
335 010_335 34.61 4.027530E-1 5.817829E-1 7.529690E+1 1.764310E+1 3.299320E-1 5.347520E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
335 011_335 34.61 3.989920E-1 5.534292E-1 7.513050E+1 1.658980E+1 3.264360E-1 5.082113E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 3.162E+16
335 012_335 34.61 3.947350E-1 5.229531E-1 7.495270E+1 1.547230E+1 3.225290E-1 4.797179E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 3.162E+16
335 013_335 34.61 3.901040E-1 4.905016E-1 7.473070E+1 1.429950E+1 3.181930E-1 4.493960E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 3.162E+16
335 014_335 34.61 3.848470E-1 4.563455E-1 7.450480E+1 1.308480E+1 3.133890E-1 4.175258E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 3.162E+16
335 015_335 34.61 3.791820E-1 4.209266E-1 7.422760E+1 1.184730E+1 3.081150E-1 3.845090E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 3.162E+16
335 016_335 34.61 3.729320E-1 3.848231E-1 7.393040E+1 1.061000E+1 3.023730E-1 3.508900E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 3.162E+16
335 017_335 34.61 3.661880E-1 3.486842E-1 7.359470E+1 9.396800E+0 2.961620E-1 3.172876E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 3.162E+16
335 018_335 34.61 3.590070E-1 3.131676E-1 7.320840E+1 8.230800E+0 2.895210E-1 2.842892E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 3.162E+16
335 019_335 34.61 3.513230E-1 2.788871E-1 7.278580E+1 7.131500E+0 2.824320E-1 2.525040E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 3.162E+16
335 020_335 34.61 3.431660E-1 2.463708E-1 7.232100E+1 6.114500E+0 2.749510E-1 2.223837E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 3.162E+16
335 021_335 34.61 3.346090E-1 2.160330E-1 7.179890E+1 5.190100E+0 2.670800E-1 1.943272E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 3.162E+16
335 022_335 34.61 3.256690E-1 1.881616E-1 7.121220E+1 4.363800E+0 2.588380E-1 1.685907E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 3.162E+16
335 023_335 34.61 3.163590E-1 1.629134E-1 7.055190E+1 3.636200E+0 2.502440E-1 1.453054E-1 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 3.162E+16
335 024_335 34.61 3.066870E-1 1.403337E-1 6.980550E+1 3.004300E+0 2.413180E-1 1.244964E-1 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 3.162E+16
335 025_335 34.61 2.966490E-1 1.203706E-1 6.895690E+1 2.462300E+0 2.320020E-1 1.061327E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 3.162E+16
