fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.668263506E-13 1.000000000E+20 1.246194680E+00 4.668417629E-14 3.157200482E-04 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.581890542E-13 1.000000000E+20 1.247349542E+00 4.656432028E-14 3.331369083E-04 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.788886612E-13 1.000000000E+20 1.249924992E+00 8.645573316E-14 3.604308885E-04 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.705993226E-13 1.000000000E+20 1.250549757E+00 8.634325343E-14 3.714201387E-04 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.482349439E-13 1.000000000E+20 1.254523675E+00 1.599676179E-13 4.287244980E-04 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.404363880E-13 1.000000000E+20 1.254865759E+00 1.598655153E-13 4.361325900E-04 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.820616696E-13 1.000000000E+20 1.259804057E+00 2.958109927E-13 5.343527302E-04 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.748567947E-13 1.000000000E+20 1.259997341E+00 2.957222899E-13 5.397779035E-04 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.822954558E-13 1.000000000E+20 1.265398869E+00 5.472596679E-13 6.917683243E-04 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.756871318E-13 1.000000000E+20 1.265514492E+00 5.471872448E-13 6.960730523E-04 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.359500339E-12 1.000000000E+20 1.271077237E+00 1.014062847E-12 9.130820233E-04 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.353388024E-12 1.000000000E+20 1.271152116E+00 1.014010509E-12 9.167043217E-04 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.844067855E-12 1.000000000E+20 1.276812481E+00 1.883176154E-12 1.205281853E-03 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.838308528E-12 1.000000000E+20 1.276865159E+00 1.883151066E-12 1.208419692E-03 
