N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 5.623E+15 305 1.800E-4 1.209063461E+00 1.214526333E+00
2.471000E+10 5.623E+15 305 1.800E-4 1.211552897E+00 1.214617041E+00
4.696000E+10 5.623E+15 305 1.800E-4 1.213105199E+00 1.214787600E+00
8.927000E+10 5.623E+15 305 1.800E-4 1.214188778E+00 1.215125548E+00
1.697000E+11 5.623E+15 305 1.800E-4 1.215199263E+00 1.215716777E+00
3.225000E+11 5.623E+15 305 1.800E-4 1.216457087E+00 1.216738621E+00
6.130000E+11 5.623E+15 305 1.800E-4 1.218324626E+00 1.218482464E+00
1.165000E+12 5.623E+15 305 1.800E-4 1.221174378E+00 1.221268619E+00
2.214000E+12 5.623E+15 305 1.800E-4 1.225246036E+00 1.225306786E+00
4.209000E+12 5.623E+15 305 1.800E-4 1.230601062E+00 1.230644219E+00
8.000000E+12 5.623E+15 305 1.800E-4 1.237077792E+00 1.237110507E+00
