N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 5.623E+15 305 1.800E-4 1.232964562E+00 1.238084461E+00
2.471000E+10 5.623E+15 305 1.800E-4 1.235384072E+00 1.238231283E+00
4.696000E+10 5.623E+15 305 1.800E-4 1.236949823E+00 1.238504346E+00
8.927000E+10 5.623E+15 305 1.800E-4 1.238161698E+00 1.239003105E+00
1.697000E+11 5.623E+15 305 1.800E-4 1.239429664E+00 1.239885829E+00
3.225000E+11 5.623E+15 305 1.800E-4 1.241119885E+00 1.241370776E+00
6.130000E+11 5.623E+15 305 1.800E-4 1.243552505E+00 1.243695113E+00
1.165000E+12 5.623E+15 305 1.800E-4 1.246951891E+00 1.247037797E+00
2.214000E+12 5.623E+15 305 1.800E-4 1.251416909E+00 1.251473040E+00
4.209000E+12 5.623E+15 305 1.800E-4 1.256927925E+00 1.256967848E+00
8.000000E+12 5.623E+15 305 1.800E-4 1.263360190E+00 1.263390384E+00
