N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 303 2.400E-4 1.202724590E+00 1.208413470E+00
1.468000E+10 5.623E+15 303 2.400E-4 1.204463606E+00 1.208481748E+00
2.154000E+10 5.623E+15 303 2.400E-4 1.205743269E+00 1.208591916E+00
3.162000E+10 5.623E+15 303 2.400E-4 1.206735951E+00 1.208740397E+00
4.642000E+10 5.623E+15 303 2.400E-4 1.207554726E+00 1.208951112E+00
6.813000E+10 5.623E+15 303 2.400E-4 1.208282108E+00 1.209252493E+00
1.000000E+11 5.623E+15 303 2.400E-4 1.209005811E+00 1.209680571E+00
1.468000E+11 5.623E+15 303 2.400E-4 1.209808605E+00 1.210277913E+00
2.154000E+11 5.623E+15 303 2.400E-4 1.210771975E+00 1.211100163E+00
3.162000E+11 5.623E+15 303 2.400E-4 1.211975422E+00 1.212207156E+00
4.642000E+11 5.623E+15 303 2.400E-4 1.213491054E+00 1.213657188E+00
6.813000E+11 5.623E+15 303 2.400E-4 1.215375394E+00 1.215497135E+00
1.000000E+12 5.623E+15 303 2.400E-4 1.217661382E+00 1.217753172E+00
1.468000E+12 5.623E+15 303 2.400E-4 1.220369810E+00 1.220441694E+00
2.154000E+12 5.623E+15 303 2.400E-4 1.223454713E+00 1.223512640E+00
3.162000E+12 5.623E+15 303 2.400E-4 1.226917378E+00 1.226965616E+00
4.642000E+12 5.623E+15 303 2.400E-4 1.230707877E+00 1.230748892E+00
6.813000E+12 5.623E+15 303 2.400E-4 1.234802340E+00 1.234837674E+00
1.000000E+13 5.623E+15 303 2.400E-4 1.239188583E+00 1.239219217E+00
