N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 295 2.400E-4 1.215455744E+00 1.218514074E+00
1.468000E+10 3.162E+15 295 2.400E-4 1.216467373E+00 1.218607935E+00
2.154000E+10 3.162E+15 295 2.400E-4 1.217254441E+00 1.218743996E+00
3.162000E+10 3.162E+15 295 2.400E-4 1.217907448E+00 1.218940197E+00
4.642000E+10 3.162E+15 295 2.400E-4 1.218506065E+00 1.219220983E+00
6.813000E+10 3.162E+15 295 2.400E-4 1.219123381E+00 1.219618581E+00
1.000000E+11 3.162E+15 295 2.400E-4 1.219829489E+00 1.220173527E+00
1.468000E+11 3.162E+15 295 2.400E-4 1.220693171E+00 1.220933612E+00
2.154000E+11 3.162E+15 295 2.400E-4 1.221780748E+00 1.221950403E+00
3.162000E+11 3.162E+15 295 2.400E-4 1.223152137E+00 1.223273569E+00
4.642000E+11 3.162E+15 295 2.400E-4 1.224856091E+00 1.224944742E+00
6.813000E+11 3.162E+15 295 2.400E-4 1.226927362E+00 1.226993749E+00
1.000000E+12 3.162E+15 295 2.400E-4 1.229386595E+00 1.229437827E+00
1.468000E+12 3.162E+15 295 2.400E-4 1.232240237E+00 1.232281042E+00
2.154000E+12 3.162E+15 295 2.400E-4 1.235478614E+00 1.235512098E+00
3.162000E+12 3.162E+15 295 2.400E-4 1.239076027E+00 1.239104167E+00
4.642000E+12 3.162E+15 295 2.400E-4 1.242997469E+00 1.243021508E+00
6.813000E+12 3.162E+15 295 2.400E-4 1.247209074E+00 1.247229799E+00
1.000000E+13 3.162E+15 295 2.400E-4 1.251683516E+00 1.251701435E+00
