N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 5.623E+15 295 1.800E-4 1.204789477E+00 1.209936689E+00
2.471000E+10 5.623E+15 295 1.800E-4 1.207111818E+00 1.210071414E+00
4.696000E+10 5.623E+15 295 1.800E-4 1.208644672E+00 1.210305075E+00
8.927000E+10 5.623E+15 295 1.800E-4 1.209787411E+00 1.210706305E+00
1.697000E+11 5.623E+15 295 1.800E-4 1.210903255E+00 1.211412290E+00
3.225000E+11 5.623E+15 295 1.800E-4 1.212353640E+00 1.212639557E+00
6.130000E+11 5.623E+15 295 1.800E-4 1.214588181E+00 1.214755759E+00
1.165000E+12 5.623E+15 295 1.800E-4 1.218016853E+00 1.218121558E+00
2.214000E+12 5.623E+15 295 1.800E-4 1.222998414E+00 1.223069496E+00
4.209000E+12 5.623E+15 295 1.800E-4 1.229537342E+00 1.229589158E+00
8.000000E+12 5.623E+15 295 1.800E-4 1.237396801E+00 1.237436280E+00
