N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 5.623E+15 295 1.800E-4 1.231104281E+00 1.236419281E+00
2.471000E+10 5.623E+15 295 1.800E-4 1.233491828E+00 1.236534684E+00
4.696000E+10 5.623E+15 295 1.800E-4 1.235057141E+00 1.236751225E+00
8.927000E+10 5.623E+15 295 1.800E-4 1.236221934E+00 1.237153433E+00
1.697000E+11 5.623E+15 295 1.800E-4 1.237373051E+00 1.237886766E+00
3.225000E+11 5.623E+15 295 1.800E-4 1.238893586E+00 1.239182654E+00
6.130000E+11 5.623E+15 295 1.800E-4 1.241194645E+00 1.241364149E+00
1.165000E+12 5.623E+15 295 1.800E-4 1.244688517E+00 1.244794497E+00
2.214000E+12 5.623E+15 295 1.800E-4 1.249670583E+00 1.249742228E+00
4.209000E+12 5.623E+15 295 1.800E-4 1.256161892E+00 1.256213804E+00
8.000000E+12 5.623E+15 295 1.800E-4 1.263889584E+00 1.263928750E+00
