N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 335 2.100E-4 1.046010712E+00 1.045825269E+00
1.468000E+10 5.623E+15 335 2.100E-4 1.047540095E+00 1.047310459E+00
2.154000E+10 5.623E+15 335 2.100E-4 1.049670413E+00 1.049460879E+00
3.162000E+10 5.623E+15 335 2.100E-4 1.052721012E+00 1.052554864E+00
4.642000E+10 5.623E+15 335 2.100E-4 1.057085228E+00 1.056965411E+00
6.813000E+10 5.623E+15 335 2.100E-4 1.063247465E+00 1.063168669E+00
1.000000E+11 5.623E+15 335 2.100E-4 1.071770067E+00 1.071725028E+00
1.468000E+11 5.623E+15 335 2.100E-4 1.083220028E+00 1.083202041E+00
2.154000E+11 5.623E+15 335 2.100E-4 1.097997909E+00 1.098001590E+00
3.162000E+11 5.623E+15 335 2.100E-4 1.116057823E+00 1.116078833E+00
4.642000E+11 5.623E+15 335 2.100E-4 1.136604792E+00 1.136639091E+00
6.813000E+11 5.623E+15 335 2.100E-4 1.158016419E+00 1.158059549E+00
1.000000E+12 5.623E+15 335 2.100E-4 1.178266218E+00 1.178313165E+00
1.468000E+12 5.623E+15 335 2.100E-4 1.195756218E+00 1.195802187E+00
2.154000E+12 5.623E+15 335 2.100E-4 1.209936983E+00 1.209978486E+00
3.162000E+12 5.623E+15 335 2.100E-4 1.221205601E+00 1.221241026E+00
4.642000E+12 5.623E+15 335 2.100E-4 1.230328886E+00 1.230358187E+00
6.813000E+12 5.623E+15 335 2.100E-4 1.237964783E+00 1.237988733E+00
1.000000E+13 5.623E+15 335 2.100E-4 1.244545694E+00 1.244565309E+00
