fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.142636940E-14 1.000000000E+20 1.242297999E+00 3.182990955E-15 3.584921153E-04 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.685545288E-15 1.000000000E+20 1.250422547E+00 3.131919351E-15 5.310226520E-04 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.741288636E-14 1.000000000E+20 1.248329885E+00 9.944970508E-15 4.742849774E-04 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.371768588E-14 1.000000000E+20 1.251092044E+00 9.896326632E-15 5.457412060E-04 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.791759569E-14 1.000000000E+20 1.249616853E+00 1.456628106E-14 5.037817942E-04 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.425184943E-14 1.000000000E+20 1.251526635E+00 1.451854073E-14 5.556478443E-04 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.334474866E-14 1.000000000E+20 1.252054377E+00 3.127315290E-14 5.631170601E-04 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 6.977645681E-14 1.000000000E+20 1.252963551E+00 3.122789147E-14 5.904988576E-04 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.858512908E-13 1.000000000E+20 1.256980047E+00 9.832720365E-14 7.058994535E-04 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.825725530E-13 1.000000000E+20 1.257287158E+00 9.828910414E-14 7.176007319E-04 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.444499783E-13 1.000000000E+20 1.259211037E+00 1.440025149E-13 7.855299869E-04 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.413077302E-13 1.000000000E+20 1.259430182E+00 1.439682146E-13 7.948243114E-04 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.884579589E-13 1.000000000E+20 1.267677997E+00 4.527695329E-13 1.190985439E-03 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.857493361E-13 1.000000000E+20 1.267771134E+00 4.527530578E-13 1.196588906E-03 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.179944331E-13 1.000000000E+20 1.274544322E+00 9.744596444E-13 1.633289243E-03 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.155044391E-13 1.000000000E+20 1.274605816E+00 9.744643055E-13 1.637738960E-03 
