N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 320 1.500E-4 1.209749763E+00 1.233598522E+00
1.468000E+10 3.162E+16 320 1.500E-4 1.216813117E+00 1.233756182E+00
2.154000E+10 3.162E+16 320 1.500E-4 1.222072620E+00 1.233984379E+00
3.162000E+10 3.162E+16 320 1.500E-4 1.226009168E+00 1.234312643E+00
4.642000E+10 3.162E+16 320 1.500E-4 1.229032607E+00 1.234780639E+00
6.813000E+10 3.162E+16 320 1.500E-4 1.231482759E+00 1.235439515E+00
1.000000E+11 3.162E+16 320 1.500E-4 1.233639242E+00 1.236351121E+00
1.468000E+11 3.162E+16 320 1.500E-4 1.235729961E+00 1.237583153E+00
2.154000E+11 3.162E+16 320 1.500E-4 1.237933074E+00 1.239198181E+00
3.162000E+11 3.162E+16 320 1.500E-4 1.240371260E+00 1.241236634E+00
4.642000E+11 3.162E+16 320 1.500E-4 1.243102817E+00 1.243698749E+00
6.813000E+11 3.162E+16 320 1.500E-4 1.246119785E+00 1.246535782E+00
1.000000E+12 3.162E+16 320 1.500E-4 1.249363307E+00 1.249660070E+00
1.468000E+12 3.162E+16 320 1.500E-4 1.252755007E+00 1.252973056E+00
2.154000E+12 3.162E+16 320 1.500E-4 1.256230961E+00 1.256396782E+00
3.162000E+12 3.162E+16 320 1.500E-4 1.259762390E+00 1.259892978E+00
4.642000E+12 3.162E+16 320 1.500E-4 1.263357897E+00 1.263464012E+00
6.813000E+12 3.162E+16 320 1.500E-4 1.267052442E+00 1.267140866E+00
1.000000E+13 3.162E+16 320 1.500E-4 1.270892056E+00 1.270967121E+00
