T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
320 001_320 36.232 4.553030E-1 7.372148E-1 7.744500E+1 2.599490E+1 3.789360E-1 6.859978E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 1.000E+15
320 002_320 36.232 4.547490E-1 7.363593E-1 7.720060E+1 2.585130E+1 3.775880E-1 6.846433E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 1.000E+15
320 003_320 36.232 4.539300E-1 7.351105E-1 7.686790E+1 2.564990E+1 3.756540E-1 6.828071E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 1.000E+15
320 004_320 36.232 4.527120E-1 7.332920E-1 7.643310E+1 2.537350E+1 3.729790E-1 6.802942E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 1.000E+15
320 005_320 36.232 4.508920E-1 7.306536E-1 7.589050E+1 2.500180E+1 3.693070E-1 6.769931E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 1.000E+15
320 006_320 36.232 4.480650E-1 7.268462E-1 7.528630E+1 2.451880E+1 3.645020E-1 6.726671E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 1.000E+15
320 007_320 36.232 4.437990E-1 7.213936E-1 7.468200E+1 2.390970E+1 3.585640E-1 6.668171E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 1.000E+15
320 008_320 36.232 4.374030E-1 7.136701E-1 7.421800E+1 2.316800E+1 3.515920E-1 6.589468E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 1.000E+15
320 009_320 36.232 4.282910E-1 7.028979E-1 7.403450E+1 2.228770E+1 3.437790E-1 6.483145E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 1.000E+15
320 010_320 36.232 4.168450E-1 6.881929E-1 7.412810E+1 2.126510E+1 3.354590E-1 6.339098E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 1.000E+15
320 011_320 36.232 4.045860E-1 6.686930E-1 7.430080E+1 2.010160E+1 3.268850E-1 6.149459E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 1.000E+15
320 012_320 36.232 3.927620E-1 6.437939E-1 7.437060E+1 1.880510E+1 3.182320E-1 5.909251E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 1.000E+15
320 013_320 36.232 3.818030E-1 6.134508E-1 7.428640E+1 1.739910E+1 3.096580E-1 5.618820E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 1.000E+15
320 014_320 36.232 3.717080E-1 5.784055E-1 7.407020E+1 1.592490E+1 3.013180E-1 5.285094E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 1.000E+15
320 015_320 36.232 3.623470E-1 5.401267E-1 7.376050E+1 1.443590E+1 2.932710E-1 4.922376E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 1.000E+15
320 016_320 36.232 3.535500E-1 5.003833E-1 7.338810E+1 1.298310E+1 2.854980E-1 4.547532E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 1.000E+15
320 017_320 36.232 3.451260E-1 4.606623E-1 7.296980E+1 1.160120E+1 2.779390E-1 4.174003E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 1.000E+15
320 018_320 36.232 3.368780E-1 4.218169E-1 7.250830E+1 1.030350E+1 2.704590E-1 3.809634E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 1.000E+15
320 019_320 36.232 3.286250E-1 3.841316E-1 7.199850E+1 9.088700E+0 2.629000E-1 3.457105E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 1.000E+15
320 020_320 36.232 3.202060E-1 3.476536E-1 7.143430E+1 7.952100E+0 2.551660E-1 3.116451E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 1.000E+15
320 021_320 36.232 3.114560E-1 3.124906E-1 7.081820E+1 6.892500E+0 2.471580E-1 2.788709E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 1.000E+15
320 022_320 36.232 3.023620E-1 2.789122E-1 7.012320E+1 5.913700E+0 2.387990E-1 2.476424E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 1.000E+15
320 023_320 36.232 2.928560E-1 2.472682E-1 6.933490E+1 5.020800E+0 2.300490E-1 2.182503E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 1.000E+15
320 024_320 36.232 2.828480E-1 2.179023E-1 6.843490E+1 4.217900E+0 2.208110E-1 1.910174E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 1.000E+15
320 025_320 36.232 2.722100E-1 1.910691E-1 6.740100E+1 3.505600E+0 2.109470E-1 1.661831E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 1.000E+15
