N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 336 1.800E-4 1.009387777E+00 1.011353019E+00
1.468000E+10 3.162E+15 336 1.800E-4 1.009917071E+00 1.011341817E+00
2.154000E+10 3.162E+15 336 1.800E-4 1.010310493E+00 1.011325714E+00
3.162000E+10 3.162E+15 336 1.800E-4 1.010588571E+00 1.011302798E+00
4.642000E+10 3.162E+15 336 1.800E-4 1.010772744E+00 1.011270677E+00
6.813000E+10 3.162E+15 336 1.800E-4 1.010881641E+00 1.011226670E+00
1.000000E+11 3.162E+15 336 1.800E-4 1.010930270E+00 1.011168487E+00
1.468000E+11 3.162E+15 336 1.800E-4 1.010931589E+00 1.011095855E+00
2.154000E+11 3.162E+15 336 1.800E-4 1.010900363E+00 1.011013798E+00
3.162000E+11 3.162E+15 336 1.800E-4 1.010859545E+00 1.010938284E+00
4.642000E+11 3.162E+15 336 1.800E-4 1.010848894E+00 1.010904141E+00
6.813000E+11 3.162E+15 336 1.800E-4 1.010933384E+00 1.010972892E+00
1.000000E+12 3.162E+15 336 1.800E-4 1.011205763E+00 1.011234874E+00
1.468000E+12 3.162E+15 336 1.800E-4 1.024041896E+00 1.023992953E+00
2.154000E+12 3.162E+15 336 1.800E-4 1.063175732E+00 1.063156747E+00
3.162000E+12 3.162E+15 336 1.800E-4 1.094636047E+00 1.094634445E+00
4.642000E+12 3.162E+15 336 1.800E-4 1.118737026E+00 1.118743859E+00
6.813000E+12 3.162E+15 336 1.800E-4 1.137351113E+00 1.137361159E+00
1.000000E+13 3.162E+15 336 1.800E-4 1.152276013E+00 1.152286669E+00
