N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 310 1.500E-4 1.105035168E+00 1.105140866E+00
1.468000E+10 1.400E+15 310 1.500E-4 1.105534252E+00 1.105585985E+00
2.154000E+10 1.400E+15 310 1.500E-4 1.106208993E+00 1.106234553E+00
3.162000E+10 1.400E+15 310 1.500E-4 1.107163168E+00 1.107176305E+00
4.642000E+10 1.400E+15 310 1.500E-4 1.108529575E+00 1.108536956E+00
6.813000E+10 1.400E+15 310 1.500E-4 1.110483758E+00 1.110488584E+00
1.000000E+11 1.400E+15 310 1.500E-4 1.113254632E+00 1.113258439E+00
1.468000E+11 1.400E+15 310 1.500E-4 1.117126409E+00 1.117129958E+00
2.154000E+11 1.400E+15 310 1.500E-4 1.122420543E+00 1.122424242E+00
3.162000E+11 1.400E+15 310 1.500E-4 1.129439498E+00 1.129443581E+00
4.642000E+11 1.400E+15 310 1.500E-4 1.138354725E+00 1.138359345E+00
6.813000E+11 1.400E+15 310 1.500E-4 1.149043999E+00 1.149049215E+00
1.000000E+12 1.400E+15 310 1.500E-4 1.160946259E+00 1.160952016E+00
1.468000E+12 1.400E+15 310 1.500E-4 1.173078663E+00 1.173084774E+00
2.154000E+12 1.400E+15 310 1.500E-4 1.184333637E+00 1.184339816E+00
3.162000E+12 1.400E+15 310 1.500E-4 1.193941787E+00 1.193947716E+00
4.642000E+12 1.400E+15 310 1.500E-4 1.201747509E+00 1.201752950E+00
6.813000E+12 1.400E+15 310 1.500E-4 1.208081344E+00 1.208086198E+00
1.000000E+13 1.400E+15 310 1.500E-4 1.213416446E+00 1.213420712E+00
