N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 315 2.300E-4 1.209294405E+00 1.220159186E+00
1.468000E+10 1.000E+16 315 2.300E-4 1.212659377E+00 1.220270270E+00
2.154000E+10 1.000E+16 315 2.300E-4 1.215136085E+00 1.220431456E+00
3.162000E+10 1.000E+16 315 2.300E-4 1.216999920E+00 1.220664193E+00
4.642000E+10 1.000E+16 315 2.300E-4 1.218472731E+00 1.220997793E+00
6.813000E+10 1.000E+16 315 2.300E-4 1.219736105E+00 1.221471020E+00
1.000000E+11 1.000E+16 315 2.300E-4 1.220942712E+00 1.222132729E+00
1.468000E+11 1.000E+16 315 2.300E-4 1.222186086E+00 1.223047985E+00
2.154000E+11 1.000E+16 315 2.300E-4 1.223664727E+00 1.224246950E+00
3.162000E+11 1.000E+16 315 2.300E-4 1.225399810E+00 1.225806778E+00
4.642000E+11 1.000E+16 315 2.300E-4 1.227458596E+00 1.227732115E+00
6.813000E+11 1.000E+16 315 2.300E-4 1.229862362E+00 1.230055834E+00
1.000000E+12 1.000E+16 315 2.300E-4 1.232562076E+00 1.232700385E+00
1.468000E+12 1.000E+16 315 2.300E-4 1.235512756E+00 1.235616021E+00
2.154000E+12 1.000E+16 315 2.300E-4 1.238649238E+00 1.238729049E+00
3.162000E+12 1.000E+16 315 2.300E-4 1.241931983E+00 1.241995811E+00
4.642000E+12 1.000E+16 315 2.300E-4 1.245350334E+00 1.245402915E+00
6.813000E+12 1.000E+16 315 2.300E-4 1.248919284E+00 1.248963614E+00
1.000000E+13 1.000E+16 315 2.300E-4 1.252668540E+00 1.252706511E+00
