N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 293 1.500E-4 1.219190877E+00 1.235836192E+00
1.468000E+10 1.000E+17 293 1.500E-4 1.224179748E+00 1.236338285E+00
2.154000E+10 1.000E+17 293 1.500E-4 1.228211923E+00 1.237039976E+00
3.162000E+10 1.000E+17 293 1.500E-4 1.231618961E+00 1.238002616E+00
4.642000E+10 1.000E+17 293 1.500E-4 1.234677480E+00 1.239292378E+00
6.813000E+10 1.000E+17 293 1.500E-4 1.237616695E+00 1.240971576E+00
1.000000E+11 1.000E+17 293 1.500E-4 1.240617451E+00 1.243087888E+00
1.468000E+11 1.000E+17 293 1.500E-4 1.243811951E+00 1.245670379E+00
2.154000E+11 1.000E+17 293 1.500E-4 1.247273948E+00 1.248707256E+00
3.162000E+11 1.000E+17 293 1.500E-4 1.251043190E+00 1.252178825E+00
4.642000E+11 1.000E+17 293 1.500E-4 1.255129026E+00 1.256051446E+00
6.813000E+11 1.000E+17 293 1.500E-4 1.259527744E+00 1.260291746E+00
1.000000E+12 1.000E+17 293 1.500E-4 1.264237745E+00 1.264879256E+00
1.468000E+12 1.000E+17 293 1.500E-4 1.269258739E+00 1.269801782E+00
2.154000E+12 1.000E+17 293 1.500E-4 1.274595189E+00 1.275056656E+00
3.162000E+12 1.000E+17 293 1.500E-4 1.280242048E+00 1.280634359E+00
4.642000E+12 1.000E+17 293 1.500E-4 1.286193672E+00 1.286526565E+00
6.813000E+12 1.000E+17 293 1.500E-4 1.292416474E+00 1.292698204E+00
1.000000E+13 1.000E+17 293 1.500E-4 1.298896925E+00 1.299134154E+00
