fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.708010997E-28 1.000000000E+20 1.008755023E+00 3.543238956E-13 6.759704032E-03 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.723105288E-28 1.000000000E+20 1.010667339E+00 2.900916241E-13 8.551994925E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.091559681E-27 1.000000000E+20 1.009279911E+00 4.895249532E-13 7.227673743E-03 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.092252390E-27 1.000000000E+20 1.010669391E+00 4.253297860E-13 8.532258120E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.543326429E-27 1.000000000E+20 1.009680435E+00 6.874419923E-13 7.572329124E-03 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.544099467E-27 1.000000000E+20 1.010672484E+00 6.232975457E-13 8.503463703E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.188397289E-27 1.000000000E+20 1.009977944E+00 9.768035878E-13 7.807176097E-03 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.184720371E-27 1.000000000E+20 1.010677156E+00 9.127302638E-13 8.461622159E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.084147714E-27 1.000000000E+20 1.010195836E+00 1.399089792E-12 7.946718517E-03 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.089512536E-27 1.000000000E+20 1.010684244E+00 1.335118307E-12 8.401159929E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.366120974E-27 1.000000000E+20 1.010355877E+00 2.013738715E-12 8.002036602E-03 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.366123419E-27 1.000000000E+20 1.010695305E+00 1.949918434E-12 8.314682008E-03 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.165775399E-27 1.000000000E+20 1.010477056E+00 2.904984363E-12 7.978856259E-03 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.164830706E-27 1.000000000E+20 1.010712061E+00 2.841376421E-12 8.191982920E-03 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.599010461E-26 1.000000000E+20 1.010575833E+00 4.190290542E-12 7.877325108E-03 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.723373411E-27 1.000000000E+20 1.010738540E+00 4.126991623E-12 8.021503392E-03 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.529810954E-26 1.000000000E+20 1.010667693E+00 6.029692204E-12 7.693933413E-03 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.233672564E-26 1.000000000E+20 1.010780536E+00 5.966830569E-12 7.790600280E-03 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.196798181E-26 1.000000000E+20 1.010769710E+00 8.634081842E-12 7.426814875E-03 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.200204176E-26 1.000000000E+20 1.010848319E+00 8.571830299E-12 7.490962801E-03 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.567724323E-26 1.000000000E+20 1.010904162E+00 1.226858606E-11 7.086679821E-03 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.207237291E-26 1.000000000E+20 1.010959356E+00 1.220716830E-11 7.128760240E-03 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.803497664E-26 1.000000000E+20 1.011103482E+00 1.724552066E-11 6.716227151E-03 
