T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
310 001_310 37.401 4.773960E-1 6.159375E-1 7.918100E+1 2.328280E+1 4.031350E-1 5.775455E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 1.000E+17
310 002_310 37.401 4.769050E-1 6.089487E-1 7.916660E+1 2.299080E+1 4.026860E-1 5.709371E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 1.000E+17
310 003_310 37.401 4.762180E-1 5.992540E-1 7.914590E+1 2.258630E+1 4.020410E-1 5.617918E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 1.000E+17
310 004_310 37.401 4.752790E-1 5.861078E-1 7.911640E+1 2.203900E+1 4.011620E-1 5.493807E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 1.000E+17
310 005_310 37.401 4.740250E-1 5.688056E-1 7.907520E+1 2.132090E+1 3.999710E-1 5.330618E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 1.000E+17
310 006_310 37.401 4.724000E-1 5.468711E-1 7.901890E+1 2.041390E+1 3.984280E-1 5.123618E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 1.000E+17
310 007_310 37.401 4.703630E-1 5.202699E-1 7.894500E+1 1.931900E+1 3.964750E-1 4.872710E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 1.000E+17
310 008_310 37.401 4.677790E-1 4.895371E-1 7.887090E+1 1.806100E+1 3.940920E-1 4.582955E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 1.000E+17
310 009_310 37.401 4.647740E-1 4.557008E-1 7.877580E+1 1.668450E+1 3.912790E-1 4.264099E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 1.000E+17
310 010_310 37.401 4.613910E-1 4.200004E-1 7.865430E+1 1.524200E+1 3.880570E-1 3.927772E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 1.000E+17
310 011_310 37.401 4.575010E-1 3.835677E-1 7.852970E+1 1.378060E+1 3.844240E-1 3.584741E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 1.000E+17
310 012_310 37.401 4.532080E-1 3.472681E-1 7.838270E+1 1.233620E+1 3.804000E-1 3.242964E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 1.000E+17
310 013_310 37.401 4.484850E-1 3.117413E-1 7.821460E+1 1.093530E+1 3.759470E-1 2.908726E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 1.000E+17
310 014_310 37.401 4.432660E-1 2.775115E-1 7.803320E+1 9.599000E+0 3.710640E-1 2.586876E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 1.800E-4 1.000E+17
310 015_310 37.401 4.376070E-1 2.450436E-1 7.782750E+1 8.345600E+0 3.657710E-1 2.281656E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 1.800E-4 1.000E+17
310 016_310 37.401 4.315190E-1 2.147294E-1 7.759530E+1 7.190000E+0 3.600290E-1 1.997050E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 1.800E-4 1.000E+17
310 017_310 37.401 4.249250E-1 1.868553E-1 7.735300E+1 6.141800E+0 3.539160E-1 1.735380E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 1.800E-4 1.000E+17
310 018_310 37.401 4.179820E-1 1.615871E-1 7.707570E+1 5.205700E+0 3.473930E-1 1.498515E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 1.800E-4 1.000E+17
310 019_310 37.401 4.106720E-1 1.389755E-1 7.677090E+1 4.381600E+0 3.405370E-1 1.286665E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 1.800E-4 1.000E+17
310 020_310 37.401 4.029290E-1 1.189739E-1 7.645670E+1 3.665200E+0 3.333500E-1 1.099500E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 1.800E-4 1.000E+17
310 021_310 37.401 3.948940E-1 1.014609E-1 7.611280E+1 3.049600E+0 3.258890E-1 9.357669E-2 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 1.800E-4 1.000E+17
310 022_310 37.401 3.866010E-1 8.626341E-2 7.573890E+1 2.525900E+0 3.181740E-1 7.938601E-2 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 1.800E-4 1.000E+17
310 023_310 37.401 3.780810E-1 7.317716E-2 7.533520E+1 2.084300E+0 3.102440E-1 6.718232E-2 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 1.800E-4 1.000E+17
310 024_310 37.401 3.693660E-1 6.198384E-2 7.490180E+1 1.714900E+0 3.021190E-1 5.676095E-2 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 1.800E-4 1.000E+17
310 025_310 37.401 3.604580E-1 5.246413E-2 7.444460E+1 1.407800E+0 2.938570E-1 4.790858E-2 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 1.800E-4 1.000E+17
