fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.826612929E-15 1.000000000E+20 1.207348018E+00 3.653164971E-16 2.312530770E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.856149595E-16 1.000000000E+20 1.220550621E+00 3.521673178E-16 4.249122902E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.266359171E-15 1.000000000E+20 1.211339272E+00 5.295462281E-16 2.741366047E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.430692217E-15 1.000000000E+20 1.220758456E+00 5.166762607E-16 4.294194852E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.894715670E-15 1.000000000E+20 1.214391107E+00 7.704666889E-16 3.147877167E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.066604863E-15 1.000000000E+20 1.221056789E+00 7.578881411E-16 4.359866191E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.782286334E-15 1.000000000E+20 1.216796286E+00 1.123677913E-15 3.527803357E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.964729583E-15 1.000000000E+20 1.221481040E+00 1.111424272E-15 4.455230052E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.016290939E-15 1.000000000E+20 1.218800259E+00 1.641200891E-15 3.891226407E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.213193507E-15 1.000000000E+20 1.222076443E+00 1.629331254E-15 4.593041802E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.696080253E-15 1.000000000E+20 1.220611400E+00 2.398991711E-15 4.260697696E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.912273376E-15 1.000000000E+20 1.222897251E+00 2.387594243E-15 4.790824994E-03 
