N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 340 2.400E-4 1.137147000E+00 1.205267475E+00
1.468000E+10 1.000E+17 340 2.400E-4 1.151907545E+00 1.207603310E+00
2.154000E+10 1.000E+17 340 2.400E-4 1.171224618E+00 1.210805978E+00
3.162000E+10 1.000E+17 340 2.400E-4 1.186493355E+00 1.215099066E+00
4.642000E+10 1.000E+17 340 2.400E-4 1.201547401E+00 1.220608637E+00
6.813000E+10 1.000E+17 340 2.400E-4 1.214195269E+00 1.227419628E+00
1.000000E+11 1.000E+17 340 2.400E-4 1.226334054E+00 1.235377818E+00
1.468000E+11 1.000E+17 340 2.400E-4 1.238034770E+00 1.244149739E+00
2.154000E+11 1.000E+17 340 2.400E-4 1.249162140E+00 1.253265453E+00
3.162000E+11 1.000E+17 340 2.400E-4 1.259499534E+00 1.262244721E+00
4.642000E+11 1.000E+17 340 2.400E-4 1.268878282E+00 1.270718435E+00
6.813000E+11 1.000E+17 340 2.400E-4 1.277241064E+00 1.278482738E+00
1.000000E+12 1.000E+17 340 2.400E-4 1.284632925E+00 1.285479771E+00
1.468000E+12 1.000E+17 340 2.400E-4 1.291159488E+00 1.291745325E+00
2.154000E+12 1.000E+17 340 2.400E-4 1.296949981E+00 1.297362505E+00
3.162000E+12 1.000E+17 340 2.400E-4 1.302190891E+00 1.302561613E+00
4.642000E+12 1.000E+17 340 2.400E-4 1.306965342E+00 1.307259056E+00
6.813000E+12 1.000E+17 340 2.400E-4 1.311451703E+00 1.311647395E+00
1.000000E+13 1.000E+17 340 2.400E-4 1.315510758E+00 1.315654321E+00
