fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_309 001_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.339270993E-14 1.000000000E+20 1.229118412E+00 2.951913930E-15 3.610143951E-04 
001_309_SRH 001_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.118754512E-14 1.000000000E+20 1.233472424E+00 2.919783025E-15 4.334068895E-04 
002_309 002_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.494998100E-14 1.000000000E+20 1.230317065E+00 3.448330420E-15 3.796437997E-04 
002_309_SRH 002_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.277773940E-14 1.000000000E+20 1.234103300E+00 3.417309404E-15 4.446634874E-04 
003_309 003_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.668246451E-14 1.000000000E+20 1.231540369E+00 4.029349672E-15 3.991523412E-04 
003_309_SRH 003_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.454641879E-14 1.000000000E+20 1.234781408E+00 3.999112673E-15 4.578636258E-04 
004_309 004_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.859896108E-14 1.000000000E+20 1.232761607E+00 4.708805671E-15 4.199144812E-04 
004_309_SRH 004_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.650214667E-14 1.000000000E+20 1.235529176E+00 4.679314447E-15 4.730289305E-04 
005_309 005_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.070631194E-14 1.000000000E+20 1.233985667E+00 5.503202623E-15 4.422387014E-04 
005_309_SRH 005_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.865162343E-14 1.000000000E+20 1.236350566E+00 5.474568862E-15 4.904577924E-04 
006_309 006_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.300953719E-14 1.000000000E+20 1.235223000E+00 6.431973909E-15 4.664727155E-04 
006_309_SRH 006_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.099960887E-14 1.000000000E+20 1.237241476E+00 6.404188158E-15 5.103891393E-04 
007_309 007_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.551191280E-14 1.000000000E+20 1.236480355E+00 7.517840780E-15 4.929601810E-04 
007_309_SRH 007_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.354904119E-14 1.000000000E+20 1.238207199E+00 7.491020854E-15 5.331163677E-04 
008_309 008_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.821530360E-14 1.000000000E+20 1.237760534E+00 8.787400329E-15 5.220615376E-04 
008_309_SRH 008_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.630131165E-14 1.000000000E+20 1.239236088E+00 8.761519374E-15 5.589498545E-04 
009_309 009_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.112103236E-14 1.000000000E+20 1.239063902E+00 1.027149973E-14 5.540705178E-04 
009_309_SRH 009_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 2.925709692E-14 1.000000000E+20 1.240346312E+00 1.024696186E-14 5.879722431E-04 
010_309 010_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.422964720E-14 1.000000000E+20 1.240397241E+00 1.200749071E-14 5.894455236E-04 
010_309_SRH 010_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.241661414E-14 1.000000000E+20 1.241496954E+00 1.198397464E-14 6.208892882E-04 
011_309 011_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.754349434E-14 1.000000000E+20 1.241760265E+00 1.403812787E-14 6.284259056E-04 
011_309_SRH 011_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.578147369E-14 1.000000000E+20 1.242707141E+00 1.401568075E-14 6.577087430E-04 
012_309 012_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 4.106664307E-14 1.000000000E+20 1.243148489E+00 1.641389308E-14 6.713418019E-04 
012_309_SRH 012_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 3.935512957E-14 1.000000000E+20 1.243968473E+00 1.639261012E-14 6.987264887E-04 
013_309 013_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 4.480599785E-14 1.000000000E+20 1.244542875E+00 1.919353984E-14 7.186190607E-04 
013_309_SRH 013_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 4.314383366E-14 1.000000000E+20 1.245251189E+00 1.917328005E-14 7.443911115E-04 
014_309 014_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 4.877269522E-14 1.000000000E+20 1.245968360E+00 2.244755763E-14 7.702433310E-04 
014_309_SRH 014_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 4.715829678E-14 1.000000000E+20 1.246587459E+00 2.242851593E-14 7.945461301E-04 
015_309 015_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 5.298174638E-14 1.000000000E+20 1.247408133E+00 2.625729906E-14 8.265519958E-04 
015_309_SRH 015_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 5.141303339E-14 1.000000000E+20 1.247952142E+00 2.623950419E-14 8.495537887E-04 
016_309 016_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 5.745277217E-14 1.000000000E+20 1.248859544E+00 3.071874123E-14 8.877234294E-04 
016_309_SRH 016_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 5.592731747E-14 1.000000000E+20 1.249340308E+00 3.070222688E-14 9.095649780E-04 
017_309 017_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 6.220983715E-14 1.000000000E+20 1.250311456E+00 3.594316494E-14 9.539389851E-04 
017_309_SRH 017_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 6.072478008E-14 1.000000000E+20 1.250739952E+00 3.592802697E-14 9.747263421E-04 
018_309 018_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 6.727998314E-14 1.000000000E+20 1.251767861E+00 4.206557592E-14 1.025577288E-03 
018_309_SRH 018_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 6.583287473E-14 1.000000000E+20 1.252148488E+00 4.205164260E-14 1.045458698E-03 
019_309 019_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 7.269580044E-14 1.000000000E+20 1.253246664E+00 4.923967533E-14 1.102158096E-03 
019_309_SRH 019_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 7.128362419E-14 1.000000000E+20 1.253589204E+00 4.922718210E-14 1.121169846E-03 
020_309 020_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 7.849050859E-14 1.000000000E+20 1.254730901E+00 5.764743120E-14 1.184145885E-03 
020_309_SRH 020_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 7.711043430E-14 1.000000000E+20 1.255040178E+00 5.763637824E-14 1.202366938E-03 
021_309 021_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 8.470034775E-14 1.000000000E+20 1.256231059E+00 6.750361711E-14 1.271507725E-03 
021_309_SRH 021_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 8.334970042E-14 1.000000000E+20 1.256512591E+00 6.749419072E-14 1.288977580E-03 
022_309 022_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 9.136275397E-14 1.000000000E+20 1.257745257E+00 7.905903916E-14 1.364408420E-03 
022_309_SRH 022_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 9.003899806E-14 1.000000000E+20 1.258002856E+00 7.905136685E-14 1.381171551E-03 
023_309 023_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 9.851649545E-14 1.000000000E+20 1.259276430E+00 9.260862616E-14 1.462958130E-03 
023_309_SRH 023_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 9.721729219E-14 1.000000000E+20 1.259513246E+00 9.260286340E-14 1.479051271E-03 
024_309 024_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.062014306E-13 1.000000000E+20 1.260827873E+00 1.084987419E-13 1.567275486E-03 
024_309_SRH 024_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.049246574E-13 1.000000000E+20 1.261046508E+00 1.084950729E-13 1.582728842E-03 
025_309 025_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.144580653E-13 1.000000000E+20 1.262394910E+00 1.271338223E-13 1.677649589E-03 
025_309_SRH 025_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.132017999E-13 1.000000000E+20 1.262597134E+00 1.271323734E-13 1.692499281E-03 
026_309 026_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.233295228E-13 1.000000000E+20 1.263997329E+00 1.489961131E-13 1.793886141E-03 
026_309_SRH 026_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.220921080E-13 1.000000000E+20 1.264185392E+00 1.489972300E-13 1.808142138E-03 
027_309 027_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.328591517E-13 1.000000000E+20 1.265630394E+00 1.746450690E-13 1.916263646E-03 
027_309_SRH 027_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.316391121E-13 1.000000000E+20 1.265805787E+00 1.746490489E-13 1.929944416E-03 
028_309 028_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.430924650E-13 1.000000000E+20 1.267297346E+00 2.047404610E-13 2.044897403E-03 
028_309_SRH 028_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.418885124E-13 1.000000000E+20 1.267461309E+00 2.047476420E-13 2.058018966E-03 
029_309 029_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.540769493E-13 1.000000000E+20 1.269001157E+00 2.400576614E-13 2.179890197E-03 
029_309_SRH 029_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.528879637E-13 1.000000000E+20 1.269154742E+00 2.400684313E-13 2.192466660E-03 
030_309 030_309.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.658622264E-13 1.000000000E+20 1.270744510E+00 2.815080200E-13 2.321328922E-03 
030_309_SRH 030_309_srh.dat 309 37.522 1.000000000E+00 0.000000000E+00 1.646872335E-13 1.000000000E+20 1.270888603E+00 2.815228195E-13 2.333373226E-03 
