T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
310 001_310 37.401 4.790000E-1 7.508598E-1 7.876840E+1 2.833000E+1 4.026660E-1 7.035603E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 1.778E+15
310 002_310 37.401 4.777420E-1 7.485036E-1 7.858470E+1 2.810120E+1 4.008500E-1 7.010421E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 1.778E+15
310 003_310 37.401 4.759290E-1 7.451257E-1 7.835760E+1 2.778770E+1 3.984080E-1 6.974685E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 1.778E+15
310 004_310 37.401 4.733390E-1 7.403329E-1 7.809900E+1 2.736810E+1 3.951860E-1 6.925381E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 1.778E+15
310 005_310 37.401 4.696900E-1 7.336316E-1 7.784160E+1 2.682260E+1 3.911430E-1 6.857512E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 1.778E+15
310 006_310 37.401 4.646450E-1 7.244487E-1 7.764120E+1 2.613490E+1 3.862600E-1 6.766151E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 1.778E+15
310 007_310 37.401 4.583050E-1 7.122008E-1 7.750620E+1 2.529840E+1 3.806740E-1 6.645691E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 1.778E+15
310 008_310 37.401 4.509580E-1 6.964218E-1 7.742710E+1 2.431650E+1 3.745610E-1 6.492018E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 1.778E+15
310 009_310 37.401 4.431510E-1 6.769304E-1 7.735990E+1 2.320660E+1 3.681930E-1 6.302834E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 1.778E+15
310 010_310 37.401 4.354160E-1 6.539546E-1 7.725930E+1 2.199900E+1 3.617290E-1 6.081628E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 1.778E+15
310 011_310 37.401 4.280320E-1 6.280980E-1 7.710650E+1 2.072980E+1 3.553610E-1 5.833443E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 1.778E+15
310 012_310 37.401 4.210210E-1 6.001044E-1 7.691030E+1 1.943180E+1 3.491500E-1 5.565472E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 1.778E+15
310 013_310 37.401 4.141970E-1 5.705434E-1 7.669440E+1 1.812420E+1 3.430370E-1 5.283454E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 1.778E+15
310 014_310 37.401 4.075110E-1 5.396433E-1 7.644430E+1 1.681090E+1 3.369240E-1 4.989526E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 1.778E+15
310 015_310 37.401 4.007950E-1 5.073783E-1 7.616310E+1 1.548810E+1 3.307320E-1 4.682973E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 1.778E+15
310 016_310 37.401 3.938180E-1 4.737124E-1 7.587030E+1 1.415410E+1 3.243460E-1 4.363890E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 1.778E+15
310 017_310 37.401 3.866400E-1 4.388024E-1 7.553820E+1 1.281570E+1 3.177050E-1 4.033831E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 1.778E+15
310 018_310 37.401 3.792350E-1 4.030498E-1 7.516010E+1 1.148820E+1 3.108110E-1 3.696222E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 1.778E+15
310 019_310 37.401 3.714870E-1 3.670309E-1 7.475020E+1 1.019200E+1 3.036230E-1 3.356784E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 1.778E+15
310 020_310 37.401 3.634120E-1 3.313923E-1 7.429690E+1 8.947700E+0 2.961230E-1 3.021617E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 1.778E+15
310 021_310 37.401 3.550350E-1 2.967678E-1 7.378330E+1 7.774000E+0 2.883110E-1 2.696412E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 1.778E+15
310 022_310 37.401 3.463340E-1 2.637223E-1 7.319970E+1 6.685800E+0 2.801460E-1 2.386523E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 1.778E+15
310 023_310 37.401 3.372660E-1 2.327161E-1 7.253370E+1 5.693000E+0 2.716110E-1 2.096001E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 1.778E+15
310 024_310 37.401 3.277760E-1 2.040857E-1 7.176960E+1 4.801000E+0 2.626270E-1 1.828061E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 1.778E+15
310 025_310 37.401 3.177750E-1 1.780411E-1 7.088750E+1 4.010600E+0 2.531350E-1 1.584375E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 1.778E+15
