fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.304539984E-16 1.000000000E+20 1.253148780E+00 1.453153953E-16 4.342231538E-03 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.939913156E-17 1.000000000E+20 1.290201776E+00 1.449660367E-16 2.060715122E-02 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.281062468E-16 1.000000000E+20 1.269482832E+00 4.541760092E-16 9.682692340E-03 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.526770861E-16 1.000000000E+20 1.290738271E+00 4.586220442E-16 2.092068408E-02 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.135170608E-16 1.000000000E+20 1.282044736E+00 1.441417700E-15 1.596739490E-02 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.509238644E-16 1.000000000E+20 1.292355769E+00 1.452243532E-15 2.187229566E-02 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.422453726E-15 1.000000000E+20 1.292431959E+00 4.592550827E-15 2.190976785E-02 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.187242300E-15 1.000000000E+20 1.296822418E+00 4.610758492E-15 2.453999089E-02 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.735286559E-15 1.000000000E+20 1.304956464E+00 1.469932059E-14 2.951356514E-02 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.543103625E-15 1.000000000E+20 1.306879794E+00 1.472986954E-14 3.071186756E-02 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.597991192E-15 1.000000000E+20 1.322216193E+00 4.742140474E-14 4.041484567E-02 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.446268714E-15 1.000000000E+20 1.323148758E+00 4.747677282E-14 4.101448657E-02 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.094608634E-15 1.000000000E+20 1.341979082E+00 1.539120450E-13 5.324380824E-02 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.968780165E-15 1.000000000E+20 1.342454010E+00 1.540132588E-13 5.355574696E-02 
