T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
305 001_305 38.014 4.917750E-1 7.133481E-1 7.983810E+1 2.800770E+1 4.174120E-1 6.709852E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 1.000E+16
305 002_305 38.014 4.913980E-1 7.118418E-1 7.982510E+1 2.792260E+1 4.170610E-1 6.695100E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 1.000E+16
305 003_305 38.014 4.908560E-1 7.096534E-1 7.980640E+1 2.779960E+1 4.165330E-1 6.674041E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 1.000E+16
305 004_305 38.014 4.900870E-1 7.064891E-1 7.977950E+1 2.762290E+1 4.157910E-1 6.643474E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 1.000E+16
305 005_305 38.014 4.889510E-1 7.019447E-1 7.975080E+1 2.737170E+1 4.147560E-1 6.599491E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 1.000E+16
305 006_305 38.014 4.873930E-1 6.954811E-1 7.970910E+1 2.701920E+1 4.133110E-1 6.537270E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 1.000E+16
305 007_305 38.014 4.853230E-1 6.864123E-1 7.964760E+1 2.653310E+1 4.113570E-1 6.450146E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 1.000E+16
305 008_305 38.014 4.826540E-1 6.739269E-1 7.955940E+1 2.587860E+1 4.088180E-1 6.330092E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 1.000E+16
305 009_305 38.014 4.792810E-1 6.571719E-1 7.944630E+1 2.502320E+1 4.056150E-1 6.169202E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 1.000E+16
305 010_305 38.014 4.750910E-1 6.354269E-1 7.932220E+1 2.394620E+1 4.017090E-1 5.961093E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 1.000E+16
