fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.018292712E-15 1.000000000E+20 1.193283351E+00 1.853782434E-15 6.866104220E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.441094475E-15 1.000000000E+20 1.196343069E+00 1.844179037E-15 8.208422176E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.157371877E-15 1.000000000E+20 1.194201019E+00 2.716368223E-15 7.248806934E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.580510535E-15 1.000000000E+20 1.196356444E+00 2.706855086E-15 8.213735980E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.826534527E-15 1.000000000E+20 1.194870955E+00 3.982498581E-15 7.537992766E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.250039335E-15 1.000000000E+20 1.196376032E+00 3.973056463E-15 8.221529651E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.270392468E-15 1.000000000E+20 1.195360525E+00 5.840898451E-15 7.753801135E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.694336038E-15 1.000000000E+20 1.196404690E+00 5.831512866E-15 8.232955390E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.184419565E-14 1.000000000E+20 1.195725409E+00 8.568535922E-15 7.916179305E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.126870905E-14 1.000000000E+20 1.196446586E+00 8.559197531E-15 8.249700755E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.706131426E-14 1.000000000E+20 1.196011005E+00 1.257185302E-14 8.043061817E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.648660755E-14 1.000000000E+20 1.196507729E+00 1.256255794E-14 8.274222188E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.465821446E-14 1.000000000E+20 1.196255038E+00 1.844722957E-14 8.150189012E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.408460590E-14 1.000000000E+20 1.196596717E+00 1.843797935E-14 8.310092347E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.568013233E-14 1.000000000E+20 1.196490720E+00 2.706962150E-14 8.251850763E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.510808886E-14 1.000000000E+20 1.196725753E+00 2.706042402E-14 8.362482104E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.158731652E-14 1.000000000E+20 1.196749961E+00 3.972244754E-14 8.362109535E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.101750870E-14 1.000000000E+20 1.196911863E+00 3.971331776E-14 8.438828580E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.437297806E-14 1.000000000E+20 1.197066419E+00 5.828781423E-14 8.496273901E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.380634788E-14 1.000000000E+20 1.197178274E+00 5.827877637E-14 8.549726379E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.066661136E-13 1.000000000E+20 1.197478063E+00 8.552499697E-14 8.672553992E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.061039514E-13 1.000000000E+20 1.197555714E+00 8.551608833E-14 8.710077896E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.517620706E-13 1.000000000E+20 1.198028834E+00 1.254779995E-13 8.913817448E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.512060882E-13 1.000000000E+20 1.198083145E+00 1.254692719E-13 8.940452073E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.134861341E-13 1.000000000E+20 1.198768867E+00 1.840721953E-13 9.249319718E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.129384942E-13 1.000000000E+20 1.198807257E+00 1.840637252E-13 9.268514503E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.957783915E-13 1.000000000E+20 1.199752780E+00 2.699889104E-13 9.716055627E-03 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.952416505E-13 1.000000000E+20 1.199780314E+00 2.699808010E-13 9.730168053E-03 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.019553669E-13 1.000000000E+20 1.201036360E+00 3.959507646E-13 1.035912154E-02 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.014322675E-13 1.000000000E+20 1.201056496E+00 3.959431637E-13 1.036975827E-02 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.338261183E-13 1.000000000E+20 1.202672666E+00 5.806179890E-13 1.123014154E-02 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.333191986E-13 1.000000000E+20 1.202687748E+00 5.806110938E-13 1.123839481E-02 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.911691457E-13 1.000000000E+20 1.204707966E+00 8.513983582E-13 1.238266883E-02 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.906802342E-13 1.000000000E+20 1.204719587E+00 8.513924422E-13 1.238927620E-02 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.721932785E-13 1.000000000E+20 1.207175435E+00 1.248623224E-12 1.386388838E-02 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.717230301E-13 1.000000000E+20 1.207184658E+00 1.248618663E-12 1.386934233E-02 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.075105436E-12 1.000000000E+20 1.210084499E+00 1.831753588E-12 1.570386752E-02 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.074653165E-12 1.000000000E+20 1.210092034E+00 1.831750918E-12 1.570848978E-02 
