T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
335 001_335 34.61 4.162570E-1 7.563437E-1 7.557150E+1 2.379240E+1 3.414940E-1 6.967154E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+15
335 002_335 34.61 4.144790E-1 7.553058E-1 7.541900E+1 2.361050E+1 3.395800E-1 6.952863E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+15
335 003_335 34.61 4.120520E-1 7.538002E-1 7.521780E+1 2.336300E+1 3.369820E-1 6.933008E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+15
335 004_335 34.61 4.087590E-1 7.516283E-1 7.497510E+1 2.303490E+1 3.335640E-1 6.905697E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+15
335 005_335 34.61 4.044260E-1 7.485190E-1 7.469770E+1 2.261250E+1 3.292090E-1 6.868753E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+15
335 006_335 34.61 3.990400E-1 7.441164E-1 7.438410E+1 2.208700E+1 3.239160E-1 6.818760E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+15
335 007_335 34.61 3.924850E-1 7.379774E-1 7.407130E+1 2.145430E+1 3.177440E-1 6.752085E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+15
335 008_335 34.61 3.849350E-1 7.295943E-1 7.376780E+1 2.071740E+1 3.109080E-1 6.663527E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+15
335 009_335 34.61 3.766880E-1 7.184592E-1 7.347140E+1 1.988390E+1 3.035840E-1 6.549736E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+15
335 010_335 34.61 3.680950E-1 7.041773E-1 7.317430E+1 1.896710E+1 2.960840E-1 6.405985E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+15
335 011_335 34.61 3.595210E-1 6.866049E-1 7.286330E+1 1.798620E+1 2.886230E-1 6.231735E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+15
335 012_335 34.61 3.511930E-1 6.659389E-1 7.253640E+1 1.696430E+1 2.813380E-1 6.029870E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+15
335 013_335 34.61 3.432500E-1 6.426666E-1 7.218940E+1 1.592460E+1 2.743460E-1 5.804579E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+15
335 014_335 34.61 3.357070E-1 6.173537E-1 7.181750E+1 1.488420E+1 2.676270E-1 5.561543E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.000E+15
335 015_335 34.61 3.284680E-1 5.903896E-1 7.141720E+1 1.384950E+1 2.611040E-1 5.304223E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.000E+15
335 016_335 34.61 3.213170E-1 5.618686E-1 7.099520E+1 1.281730E+1 2.546390E-1 5.033531E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.000E+15
335 017_335 34.61 3.140600E-1 5.316865E-1 7.055300E+1 1.178100E+1 2.481150E-1 4.748211E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.000E+15
335 018_335 34.61 3.066540E-1 4.997604E-1 7.006590E+1 1.073780E+1 2.414160E-1 4.447856E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.000E+15
335 019_335 34.61 2.990300E-1 4.662072E-1 6.952380E+1 9.692300E+0 2.344820E-1 4.133499E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.000E+15
335 020_335 34.61 2.910850E-1 4.313799E-1 6.893410E+1 8.655900E+0 2.272950E-1 3.808240E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.000E+15
335 021_335 34.61 2.827880E-1 3.958213E-1 6.828820E+1 7.643700E+0 2.197950E-1 3.477669E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.000E+15
335 022_335 34.61 2.741600E-1 3.601670E-1 6.756590E+1 6.671700E+0 2.120020E-1 3.146986E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 1.000E+15
335 023_335 34.61 2.651710E-1 3.250729E-1 6.675600E+1 5.754400E+0 2.038570E-1 2.822740E-1 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 1.000E+15
335 024_335 34.61 2.557870E-1 2.911590E-1 6.584680E+1 4.903900E+0 1.953610E-1 2.510180E-1 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 1.000E+15
335 025_335 34.61 2.459620E-1 2.589668E-1 6.482280E+1 4.129000E+0 1.864750E-1 2.214220E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 1.000E+15
