N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 310 1.800E-4 1.085382067E+00 1.085318893E+00
1.468000E+10 1.400E+15 310 1.800E-4 1.086096998E+00 1.086037258E+00
2.154000E+10 1.400E+15 310 1.800E-4 1.087129245E+00 1.087080849E+00
3.162000E+10 1.400E+15 310 1.800E-4 1.088625777E+00 1.088589662E+00
4.642000E+10 1.400E+15 310 1.800E-4 1.090781368E+00 1.090755923E+00
6.813000E+10 1.400E+15 310 1.800E-4 1.093851641E+00 1.093834686E+00
1.000000E+11 1.400E+15 310 1.800E-4 1.098156955E+00 1.098146451E+00
1.468000E+11 1.400E+15 310 1.800E-4 1.104064513E+00 1.104058901E+00
2.154000E+11 1.400E+15 310 1.800E-4 1.111928638E+00 1.111926769E+00
3.162000E+11 1.400E+15 310 1.800E-4 1.121967082E+00 1.121968145E+00
4.642000E+11 1.400E+15 310 1.800E-4 1.134074623E+00 1.134078003E+00
6.813000E+11 1.400E+15 310 1.800E-4 1.147644482E+00 1.147649648E+00
1.000000E+12 1.400E+15 310 1.800E-4 1.161562484E+00 1.161568854E+00
1.468000E+12 1.400E+15 310 1.800E-4 1.174526435E+00 1.174533378E+00
2.154000E+12 1.400E+15 310 1.800E-4 1.185587218E+00 1.185594145E+00
3.162000E+12 1.400E+15 310 1.800E-4 1.194505109E+00 1.194511578E+00
4.642000E+12 1.400E+15 310 1.800E-4 1.201635466E+00 1.201641260E+00
6.813000E+12 1.400E+15 310 1.800E-4 1.207509954E+00 1.207515040E+00
1.000000E+13 1.400E+15 310 1.800E-4 1.212623697E+00 1.212628135E+00
