N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 305 1.500E-4 1.197779800E+00 1.201547892E+00
1.468000E+10 1.400E+15 305 1.500E-4 1.198895447E+00 1.201560720E+00
2.154000E+10 1.400E+15 305 1.500E-4 1.199712226E+00 1.201579505E+00
3.162000E+10 1.400E+15 305 1.500E-4 1.200308222E+00 1.201607009E+00
4.642000E+10 1.400E+15 305 1.500E-4 1.200748449E+00 1.201647231E+00
6.813000E+10 1.400E+15 305 1.500E-4 1.201086020E+00 1.201705965E+00
1.000000E+11 1.400E+15 305 1.500E-4 1.201364635E+00 1.201791536E+00
1.468000E+11 1.400E+15 305 1.500E-4 1.201621890E+00 1.201915795E+00
2.154000E+11 1.400E+15 305 1.500E-4 1.201892783E+00 1.202095387E+00
3.162000E+11 1.400E+15 305 1.500E-4 1.202213171E+00 1.202353247E+00
4.642000E+11 1.400E+15 305 1.500E-4 1.202622822E+00 1.202720142E+00
6.813000E+11 1.400E+15 305 1.500E-4 1.203167800E+00 1.203235933E+00
1.000000E+12 1.400E+15 305 1.500E-4 1.203901643E+00 1.203949867E+00
1.468000E+12 1.400E+15 305 1.500E-4 1.204884703E+00 1.204919351E+00
2.154000E+12 1.400E+15 305 1.500E-4 1.206181215E+00 1.206206611E+00
3.162000E+12 1.400E+15 305 1.500E-4 1.207853865E+00 1.207872951E+00
4.642000E+12 1.400E+15 305 1.500E-4 1.209955511E+00 1.209970276E+00
6.813000E+12 1.400E+15 305 1.500E-4 1.212518018E+00 1.212529793E+00
1.000000E+13 1.400E+15 305 1.500E-4 1.215541085E+00 1.215550750E+00
