N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 305 1.500E-4 1.160139616E+00 1.161254812E+00
1.468000E+10 1.400E+15 305 1.500E-4 1.160737981E+00 1.161497808E+00
2.154000E+10 1.400E+15 305 1.500E-4 1.161333668E+00 1.161851688E+00
3.162000E+10 1.400E+15 305 1.500E-4 1.162011678E+00 1.162365173E+00
4.642000E+10 1.400E+15 305 1.500E-4 1.162864769E+00 1.163106323E+00
6.813000E+10 1.400E+15 305 1.500E-4 1.164002480E+00 1.164167888E+00
1.000000E+11 1.400E+15 305 1.500E-4 1.165557970E+00 1.165671586E+00
1.468000E+11 1.400E+15 305 1.500E-4 1.167689495E+00 1.167767922E+00
2.154000E+11 1.400E+15 305 1.500E-4 1.170570687E+00 1.170625260E+00
3.162000E+11 1.400E+15 305 1.500E-4 1.174360794E+00 1.174399247E+00
4.642000E+11 1.400E+15 305 1.500E-4 1.179147657E+00 1.179175267E+00
6.813000E+11 1.400E+15 305 1.500E-4 1.184869754E+00 1.184890110E+00
1.000000E+12 1.400E+15 305 1.500E-4 1.191254617E+00 1.191270118E+00
1.468000E+12 1.400E+15 305 1.500E-4 1.197841345E+00 1.197853552E+00
2.154000E+12 1.400E+15 305 1.500E-4 1.204130195E+00 1.204140094E+00
3.162000E+12 1.400E+15 305 1.500E-4 1.209791454E+00 1.209799641E+00
4.642000E+12 1.400E+15 305 1.500E-4 1.214773703E+00 1.214780574E+00
6.813000E+12 1.400E+15 305 1.500E-4 1.219231336E+00 1.219237175E+00
1.000000E+13 1.400E+15 305 1.500E-4 1.223366726E+00 1.223371738E+00
