fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.871993912E-16 1.000000000E+20 1.222946494E+00 2.346903378E-16 1.354940008E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.104618949E-16 1.000000000E+20 1.227951339E+00 2.340025233E-16 1.753632609E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.258802604E-16 1.000000000E+20 1.225544606E+00 5.047047702E-16 1.553774404E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.494983121E-16 1.000000000E+20 1.228100848E+00 5.041255265E-16 1.766219334E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.309471637E-16 1.000000000E+20 1.226429750E+00 7.404689198E-16 1.625389929E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.548321619E-16 1.000000000E+20 1.228229974E+00 7.399334168E-16 1.777143594E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.876329103E-15 1.000000000E+20 1.229192621E+00 3.433957350E-15 1.859378777E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.802774831E-15 1.000000000E+20 1.229627078E+00 3.433621474E-15 1.897928041E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.006932272E-15 1.000000000E+20 1.230091572E+00 5.039709355E-15 1.938773947E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.934680412E-15 1.000000000E+20 1.230400019E+00 5.039460431E-15 1.966641246E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.421297291E-15 1.000000000E+20 1.232742643E+00 1.085712217E-14 2.182094046E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.352825403E-15 1.000000000E+20 1.232905345E+00 1.085716156E-14 2.197521373E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.257852426E-14 1.000000000E+20 1.237125721E+00 2.340993255E-14 2.609561581E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.251521763E-14 1.000000000E+20 1.237219849E+00 2.341053675E-14 2.619049101E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.936445553E-14 1.000000000E+20 1.243708315E+00 5.058179328E-14 3.293608915E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.930660212E-14 1.000000000E+20 1.243769105E+00 5.058349069E-14 3.300111900E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.335300427E-14 1.000000000E+20 1.247808345E+00 7.443824590E-14 3.737512985E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.329755135E-14 1.000000000E+20 1.247858885E+00 7.444081083E-14 3.743054514E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.781381465E-14 1.000000000E+20 1.252360271E+00 1.096421940E-13 4.241970506E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.776041511E-14 1.000000000E+20 1.252402879E+00 1.096459291E-13 4.246738669E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.284713380E-14 1.000000000E+20 1.257279196E+00 1.616368759E-13 4.797911092E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.279544328E-14 1.000000000E+20 1.257315372E+00 1.616421632E-13 4.802026742E-03 
019_290 019_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.855301664E-14 1.000000000E+20 1.262489004E+00 2.384924947E-13 5.396572013E-03 
019_290_SRH 019_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.850275506E-14 1.000000000E+20 1.262519768E+00 2.384998096E-13 5.400118542E-03 
