N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 3.162E+16 335 1.800E-4 1.197721558E+00 1.228058237E+00
2.471000E+10 3.162E+16 335 1.800E-4 1.211785475E+00 1.228824454E+00
4.696000E+10 3.162E+16 335 1.800E-4 1.220945886E+00 1.230212619E+00
8.927000E+10 3.162E+16 335 1.800E-4 1.227698316E+00 1.232630236E+00
1.697000E+11 3.162E+16 335 1.800E-4 1.233985557E+00 1.236568913E+00
3.225000E+11 3.162E+16 335 1.800E-4 1.241016057E+00 1.242353743E+00
6.130000E+11 3.162E+16 335 1.800E-4 1.249044608E+00 1.249735998E+00
1.165000E+12 3.162E+16 335 1.800E-4 1.257429524E+00 1.257793890E+00
2.214000E+12 3.162E+16 335 1.800E-4 1.265319482E+00 1.265521259E+00
4.209000E+12 3.162E+16 335 1.800E-4 1.272360942E+00 1.272481301E+00
8.000000E+12 3.162E+16 335 1.800E-4 1.278728254E+00 1.278806269E+00
