N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+16 305 1.800E-4 1.213374402E+00 1.220303131E+00
2.471000E+10 1.000E+16 305 1.800E-4 1.216558586E+00 1.220453014E+00
4.696000E+10 1.000E+16 305 1.800E-4 1.218587937E+00 1.220732714E+00
8.927000E+10 1.000E+16 305 1.800E-4 1.220077456E+00 1.221246730E+00
1.697000E+11 1.000E+16 305 1.800E-4 1.221527272E+00 1.222166056E+00
3.225000E+11 1.000E+16 305 1.800E-4 1.223382561E+00 1.223737829E+00
6.130000E+11 1.000E+16 305 1.800E-4 1.226043516E+00 1.226249282E+00
1.165000E+12 1.000E+16 305 1.800E-4 1.229788830E+00 1.229917845E+00
2.214000E+12 1.000E+16 305 1.800E-4 1.234713716E+00 1.234801033E+00
4.209000E+12 1.000E+16 305 1.800E-4 1.240718937E+00 1.240782724E+00
8.000000E+12 1.000E+16 305 1.800E-4 1.247626600E+00 1.247675796E+00
