fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.861447160E-13 1.000000000E+20 1.196912735E+00 2.948385894E-14 9.099438263E-05 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.752336257E-13 1.000000000E+20 1.212106997E+00 2.769780235E-14 1.538300366E-04 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.677401500E-13 1.000000000E+20 1.201525661E+00 4.241974336E-14 1.052547148E-04 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.568856563E-13 1.000000000E+20 1.212176447E+00 4.064924379E-14 1.540830497E-04 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.871296191E-13 1.000000000E+20 1.204868386E+00 6.141173791E-14 1.176231430E-04 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.763651169E-13 1.000000000E+20 1.212277833E+00 5.965298814E-14 1.544543992E-04 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.615751611E-13 1.000000000E+20 1.207299030E+00 8.928233913E-14 1.278750726E-04 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.509466680E-13 1.000000000E+20 1.212425460E+00 8.753306233E-14 1.549994961E-04 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 9.159391384E-13 1.000000000E+20 1.209106093E+00 1.301673022E-13 1.361768057E-04 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.055116559E-13 1.000000000E+20 1.212639652E+00 1.284264798E-13 1.557997124E-04 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.285716904E-12 1.000000000E+20 1.210518919E+00 1.901209021E-13 1.429462637E-04 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.175582919E-12 1.000000000E+20 1.212948832E+00 1.883886534E-13 1.569740301E-04 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.820934360E-12 1.000000000E+20 1.211722629E+00 2.779953477E-13 1.487329793E-04 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.711225039E-12 1.000000000E+20 1.213391639E+00 2.762729233E-13 1.586970715E-04 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.590774673E-12 1.000000000E+20 1.212872715E+00 4.067141968E-13 1.541531570E-04 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.481674085E-12 1.000000000E+20 1.214019034E+00 4.050040610E-13 1.612225952E-04 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.688299396E-12 1.000000000E+20 1.214106297E+00 5.951096241E-13 1.598805302E-04 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.580061101E-12 1.000000000E+20 1.214894470E+00 5.934156067E-13 1.649168066E-04 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.233707389E-12 1.000000000E+20 1.215547118E+00 8.705653214E-13 1.666769940E-04 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.126671021E-12 1.000000000E+20 1.216090290E+00 8.688927492E-13 1.702998150E-04 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.373259679E-12 1.000000000E+20 1.217302012E+00 1.272816012E-12 1.754418334E-04 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 7.267861952E-12 1.000000000E+20 1.217677770E+00 1.271171802E-12 1.780895562E-04 
012_340 012_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.026990033E-11 1.000000000E+20 1.219447087E+00 1.859427898E-12 1.872583410E-04 
012_340_SRH 012_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.016667034E-11 1.000000000E+20 1.219708464E+00 1.857820307E-12 1.892373859E-04 
013_340 013_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.408256386E-11 1.000000000E+20 1.222007277E+00 2.713772071E-12 2.034147409E-04 
013_340_SRH 013_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.398208966E-11 1.000000000E+20 1.222190490E+00 2.712210135E-12 2.049371264E-04 
014_340 014_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.893697383E-11 1.000000000E+20 1.224941179E+00 3.956765957E-12 2.253934224E-04 
