fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.139339056E-16 1.000000000E+20 1.194123938E+00 5.618801441E-16 8.574143696E-03 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.479307606E-16 1.000000000E+20 1.197628551E+00 5.593172629E-16 1.036268377E-02 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.198178900E-15 1.000000000E+20 1.196527908E+00 1.771001275E-15 9.782395594E-03 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.032856133E-15 1.000000000E+20 1.197742372E+00 1.768552942E-15 1.042883995E-02 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.437116448E-15 1.000000000E+20 1.197693157E+00 5.593437846E-15 1.041605692E-02 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.273446004E-15 1.000000000E+20 1.198096643E+00 5.591080758E-15 1.063585672E-02 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.861091850E-14 1.000000000E+20 1.199067193E+00 1.766724996E-14 1.118243266E-02 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.845172890E-14 1.000000000E+20 1.199206362E+00 1.766515376E-14 1.125911204E-02 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.828789067E-14 1.000000000E+20 1.202098830E+00 5.576204990E-14 1.304573055E-02 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.813911796E-14 1.000000000E+20 1.202151008E+00 5.576045092E-14 1.307653121E-02 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.021004162E-13 1.000000000E+20 1.208898345E+00 1.760331366E-13 1.751101015E-02 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.019677448E-13 1.000000000E+20 1.208922457E+00 1.760328630E-13 1.752688551E-02 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.781528092E-13 1.000000000E+20 1.220434400E+00 5.580516763E-13 2.567603428E-02 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.780343090E-13 1.000000000E+20 1.220448451E+00 5.580550157E-13 2.568610409E-02 
