N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 330 2.100E-4 1.012471675E+00 1.014103455E+00
1.468000E+10 1.000E+15 330 2.100E-4 1.012940970E+00 1.014098868E+00
2.154000E+10 1.000E+15 330 2.100E-4 1.013280162E+00 1.014092246E+00
3.162000E+10 1.000E+15 330 2.100E-4 1.013517928E+00 1.014082765E+00
4.642000E+10 1.000E+15 330 2.100E-4 1.013678713E+00 1.014069354E+00
6.813000E+10 1.000E+15 330 2.100E-4 1.013781553E+00 1.014050738E+00
1.000000E+11 1.000E+15 330 2.100E-4 1.013840523E+00 1.014025644E+00
1.468000E+11 1.000E+15 330 2.100E-4 1.013866167E+00 1.013993409E+00
2.154000E+11 1.000E+15 330 2.100E-4 1.013867831E+00 1.013955378E+00
3.162000E+11 1.000E+15 330 2.100E-4 1.013857350E+00 1.013917762E+00
4.642000E+11 1.000E+15 330 2.100E-4 1.013854879E+00 1.013896806E+00
6.813000E+11 1.000E+15 330 2.100E-4 1.013897349E+00 1.013926736E+00
1.000000E+12 1.000E+15 330 2.100E-4 1.014048950E+00 1.014069887E+00
1.468000E+12 1.000E+15 330 2.100E-4 1.014408730E+00 1.014424026E+00
2.154000E+12 1.000E+15 330 2.100E-4 1.015108286E+00 1.015119868E+00
3.162000E+12 1.000E+15 330 2.100E-4 1.016292745E+00 1.016301918E+00
4.642000E+12 1.000E+15 330 2.100E-4 1.030373105E+00 1.030381891E+00
6.813000E+12 1.000E+15 330 2.100E-4 1.048547954E+00 1.048559777E+00
1.000000E+13 1.000E+15 330 2.100E-4 1.061390756E+00 1.061403344E+00
