fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.155320156E-28 1.000000000E+20 1.007748497E+00 4.453756125E-13 7.626997522E-03 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.462188431E-28 1.000000000E+20 1.009050975E+00 3.790335916E-13 9.206897631E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.543723193E-27 1.000000000E+20 1.008115635E+00 6.215199638E-13 8.034142522E-03 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.543345908E-27 1.000000000E+20 1.009051585E+00 5.552457977E-13 9.167938387E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.432387907E-27 1.000000000E+20 1.008389677E+00 8.788148515E-13 8.311330236E-03 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.432716716E-27 1.000000000E+20 1.009052605E+00 8.126355078E-13 9.111352969E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.088537568E-27 1.000000000E+20 1.008589582E+00 1.253805401E-12 8.472562671E-03 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.089672888E-27 1.000000000E+20 1.009054366E+00 1.187760782E-12 9.029568948E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.864722262E-27 1.000000000E+20 1.008733818E+00 1.798563879E-12 8.528651376E-03 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.863912220E-27 1.000000000E+20 1.009057504E+00 1.732712004E-12 8.912224648E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.179332698E-27 1.000000000E+20 1.008838693E+00 2.586278060E-12 8.484076939E-03 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.176961255E-27 1.000000000E+20 1.009063264E+00 2.520701872E-12 8.745656346E-03 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.735466324E-27 1.000000000E+20 1.008918457E+00 3.717790102E-12 8.336285166E-03 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.733599934E-27 1.000000000E+20 1.009074080E+00 3.652605931E-12 8.512956499E-03 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.235117979E-26 1.000000000E+20 1.008986686E+00 5.328117094E-12 8.077470487E-03 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.235788809E-26 1.000000000E+20 1.009094682E+00 5.263484147E-12 8.195529994E-03 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.747416714E-26 1.000000000E+20 1.009058795E+00 7.590758730E-12 7.699993618E-03 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.748845105E-26 1.000000000E+20 1.009134072E+00 7.526887685E-12 7.777888467E-03 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.469650270E-26 1.000000000E+20 1.009155861E+00 1.071609641E-11 7.207786698E-03 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.470698523E-26 1.000000000E+20 1.009208768E+00 1.065325309E-11 7.258396374E-03 
