N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 335 2.100E-4 1.017321881E+00 1.019532888E+00
1.468000E+10 1.778E+15 335 2.100E-4 1.017903485E+00 1.019466569E+00
2.154000E+10 1.778E+15 335 2.100E-4 1.018279239E+00 1.019370602E+00
3.162000E+10 1.778E+15 335 2.100E-4 1.018477959E+00 1.019232646E+00
4.642000E+10 1.778E+15 335 2.100E-4 1.018518412E+00 1.019036248E+00
6.813000E+10 1.778E+15 335 2.100E-4 1.018407642E+00 1.018760590E+00
1.000000E+11 1.778E+15 335 2.100E-4 1.018142559E+00 1.018381621E+00
1.468000E+11 1.778E+15 335 2.100E-4 1.017715243E+00 1.017876170E+00
2.154000E+11 1.778E+15 335 2.100E-4 1.017123553E+00 1.017231241E+00
3.162000E+11 1.778E+15 335 2.100E-4 1.016388620E+00 1.016460346E+00
4.642000E+11 1.778E+15 335 2.100E-4 1.015577467E+00 1.015625209E+00
6.813000E+11 1.778E+15 335 2.100E-4 1.014820752E+00 1.014852796E+00
1.000000E+12 1.778E+15 335 2.100E-4 1.014306823E+00 1.014328847E+00
1.468000E+12 1.778E+15 335 2.100E-4 1.014236623E+00 1.014252436E+00
2.154000E+12 1.778E+15 335 2.100E-4 1.014756358E+00 1.014768415E+00
3.162000E+12 1.778E+15 335 2.100E-4 1.015916652E+00 1.015926449E+00
4.642000E+12 1.778E+15 335 2.100E-4 1.017691982E+00 1.017700381E+00
6.813000E+12 1.778E+15 335 2.100E-4 1.020038022E+00 1.020045492E+00
1.000000E+13 1.778E+15 335 2.100E-4 1.022939484E+00 1.022946279E+00
