N_Fe N_B T d n_Fe n_Fe_SRH
5.000000E+10 4.500E+16 297 1.700E-4 1.274900592E+00 1.288901556E+00
5.861000E+10 4.500E+16 297 1.700E-4 1.276445433E+00 1.289043044E+00
6.869000E+10 4.500E+16 297 1.700E-4 1.277914881E+00 1.289207750E+00
8.051000E+10 4.500E+16 297 1.700E-4 1.279311169E+00 1.289399275E+00
9.437000E+10 4.500E+16 297 1.700E-4 1.280638367E+00 1.289621698E+00
1.106000E+11 4.500E+16 297 1.700E-4 1.281902512E+00 1.289879619E+00
1.296000E+11 4.500E+16 297 1.700E-4 1.283111572E+00 1.290178194E+00
1.520000E+11 4.500E+16 297 1.700E-4 1.284275319E+00 1.290523155E+00
1.781000E+11 4.500E+16 297 1.700E-4 1.285405105E+00 1.290920807E+00
2.088000E+11 4.500E+16 297 1.700E-4 1.286513570E+00 1.291378036E+00
2.447000E+11 4.500E+16 297 1.700E-4 1.287614354E+00 1.291902246E+00
2.868000E+11 4.500E+16 297 1.700E-4 1.288721764E+00 1.292501290E+00
3.362000E+11 4.500E+16 297 1.700E-4 1.289850453E+00 1.293183343E+00
3.940000E+11 4.500E+16 297 1.700E-4 1.291015084E+00 1.293956743E+00
4.618000E+11 4.500E+16 297 1.700E-4 1.292229979E+00 1.294829758E+00
5.413000E+11 4.500E+16 297 1.700E-4 1.293508750E+00 1.295810314E+00
6.345000E+11 4.500E+16 297 1.700E-4 1.294863940E+00 1.296905684E+00
7.437000E+11 4.500E+16 297 1.700E-4 1.296306626E+00 1.298122129E+00
8.717000E+11 4.500E+16 297 1.700E-4 1.297846047E+00 1.299464532E+00
1.022000E+12 4.500E+16 297 1.700E-4 1.299489278E+00 1.300936054E+00
1.198000E+12 4.500E+16 297 1.700E-4 1.301240929E+00 1.302537843E+00
1.404000E+12 4.500E+16 297 1.700E-4 1.303102973E+00 1.304268818E+00
1.645000E+12 4.500E+16 297 1.700E-4 1.305074695E+00 1.306125585E+00
1.928000E+12 4.500E+16 297 1.700E-4 1.307152775E+00 1.308102511E+00
2.260000E+12 4.500E+16 297 1.700E-4 1.309331543E+00 1.310191932E+00
2.649000E+12 4.500E+16 297 1.700E-4 1.311603385E+00 1.312384525E+00
3.105000E+12 4.500E+16 297 1.700E-4 1.313959240E+00 1.314669787E+00
3.639000E+12 4.500E+16 297 1.700E-4 1.316389179E+00 1.317036567E+00
4.266000E+12 4.500E+16 297 1.700E-4 1.318882970E+00 1.319473611E+00
5.000000E+12 4.500E+16 297 1.700E-4 1.321430586E+00 1.321970033E+00
