N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 295 2.300E-4 1.200345113E+00 1.202069750E+00
1.468000E+10 1.778E+15 295 2.300E-4 1.201028758E+00 1.202220706E+00
2.154000E+10 1.778E+15 295 2.300E-4 1.201617379E+00 1.202438763E+00
3.162000E+10 1.778E+15 295 2.300E-4 1.202186353E+00 1.202751510E+00
4.642000E+10 1.778E+15 295 2.300E-4 1.202806737E+00 1.203195535E+00
6.813000E+10 1.778E+15 295 2.300E-4 1.203549129E+00 1.203816960E+00
1.000000E+11 1.778E+15 295 2.300E-4 1.204484562E+00 1.204669650E+00
1.468000E+11 1.778E+15 295 2.300E-4 1.205680470E+00 1.205809104E+00
2.154000E+11 1.778E+15 295 2.300E-4 1.207190784E+00 1.207280983E+00
3.162000E+11 1.778E+15 295 2.300E-4 1.209042289E+00 1.209106400E+00
4.642000E+11 1.778E+15 295 2.300E-4 1.211225394E+00 1.211271824E+00
6.813000E+11 1.778E+15 295 2.300E-4 1.213700292E+00 1.213734743E+00
1.000000E+12 1.778E+15 295 2.300E-4 1.216420889E+00 1.216447200E+00
1.468000E+12 1.778E+15 295 2.300E-4 1.219360323E+00 1.219381059E+00
2.154000E+12 1.778E+15 295 2.300E-4 1.222516438E+00 1.222533290E+00
3.162000E+12 1.778E+15 295 2.300E-4 1.225896559E+00 1.225910629E+00
4.642000E+12 1.778E+15 295 2.300E-4 1.229501944E+00 1.229513929E+00
6.813000E+12 1.778E+15 295 2.300E-4 1.233325292E+00 1.233335633E+00
1.000000E+13 1.778E+15 295 2.300E-4 1.237355097E+00 1.237364074E+00
