fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.210325382E-16 1.000000000E+20 1.206280223E+00 4.248816927E-16 1.262948200E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.507683994E-16 1.000000000E+20 1.208356501E+00 4.239536432E-16 1.423402252E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.307729013E-16 1.000000000E+20 1.206949142E+00 6.231773121E-16 1.312184806E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.605688526E-16 1.000000000E+20 1.208399381E+00 6.222662089E-16 1.425764832E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.037418989E-15 1.000000000E+20 1.207455289E+00 9.142320762E-16 1.349593998E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.672904599E-16 1.000000000E+20 1.208461948E+00 9.133348052E-16 1.429225863E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.484910226E-15 1.000000000E+20 1.207857169E+00 1.341419646E-15 1.378799577E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.414882818E-15 1.000000000E+20 1.208553063E+00 1.340534462E-15 1.434291331E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.136184261E-15 1.000000000E+20 1.208205329E+00 1.968386824E-15 1.403146233E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.066297427E-15 1.000000000E+20 1.208685311E+00 1.967513407E-15 1.441695193E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.080364665E-15 1.000000000E+20 1.208545461E+00 2.888519168E-15 1.425729545E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.010676727E-15 1.000000000E+20 1.208876326E+00 2.887658729E-15 1.452496024E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.441548929E-15 1.000000000E+20 1.208921987E+00 4.238817943E-15 1.449583943E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.372143824E-15 1.000000000E+20 1.209150308E+00 4.237973467E-15 1.468208712E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.388302810E-15 1.000000000E+20 1.209381409E+00 6.220240858E-15 1.477951990E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.319298350E-15 1.000000000E+20 1.209539419E+00 6.219417497E-15 1.490975413E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.141364491E-15 1.000000000E+20 1.209974707E+00 9.127520019E-15 1.514595431E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.072921722E-15 1.000000000E+20 1.210084622E+00 9.126725674E-15 1.523776529E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.297447698E-14 1.000000000E+20 1.210757804E+00 1.339289841E-14 1.564112162E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.290680798E-14 1.000000000E+20 1.210834869E+00 1.339214469E-14 1.570662217E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.820032961E-14 1.000000000E+20 1.211789215E+00 1.965037749E-14 1.632211415E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.813370024E-14 1.000000000E+20 1.211843873E+00 1.964968084E-14 1.636961750E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.513301544E-14 1.000000000E+20 1.213124782E+00 2.883034150E-14 1.725867656E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.506773588E-14 1.000000000E+20 1.213164165E+00 2.882972498E-14 1.729386496E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.402580429E-14 1.000000000E+20 1.214811575E+00 4.229942884E-14 1.853238900E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.396220113E-14 1.000000000E+20 1.214840543E+00 4.229892411E-14 1.855913597E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.500338044E-14 1.000000000E+20 1.216884756E+00 6.206810051E-14 2.023223291E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.494174802E-14 1.000000000E+20 1.216906617E+00 6.206775174E-14 2.025316675E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.803373582E-14 1.000000000E+20 1.219369265E+00 9.109965238E-14 2.244538017E-03 
